id,user_id,schedule,drinking,smoking,workout_freq,diet,pet_view,spending_view,saving_view,travel_pref,interests,personality,created_at,updated_at
1578,1578,normal,occasionally,often,3+weekly,low_carb,ok,luxury,balanced,"[""citywalk""]","[""gaming"",""movie""]",ISTP,2025-07-27 09:27:13,2025-07-27 09:27:13
1579,1579,late,occasionally,never,none,vegetarian,reject,frugal,aggressive,"[""mountain"",""desert"",""citywalk""]","[""photography"",""cooking"",""boardgame"",""running""]",ESFJ,2025-08-22 09:27:13,2025-08-22 09:27:13
1580,1580,normal,often,occasionally,none,vegan,allergic,balanced,balanced,"[""roadtrip""]","[""basketball"",""photography"",""cooking"",""gaming"",""hiking""]",,2025-07-21 09:27:13,2025-07-21 09:27:13
1581,1581,early,never,occasionally,daily,normal,love,frugal,conservative,"[""museum"",""island""]","[""music"",""boardgame"",""basketball"",""travel"",""reading""]",ENTP,2025-06-19 09:27:13,2025-06-19 09:27:13
1582,1582,normal,occasionally,never,none,low_carb,reject,frugal,aggressive,"[""mountain""]","[""music"",""reading"",""coding"",""football"",""running"",""hiking""]",ESFJ,2025-07-08 09:27:13,2025-07-08 09:27:13
1583,1583,early,never,never,none,vegetarian,reject,balanced,balanced,"[""roadtrip"",""island"",""desert""]","[""gaming"",""hiking""]",INTJ,2025-08-02 09:27:13,2025-08-02 09:27:13
1584,1584,early,often,occasionally,3+weekly,halal,allergic,balanced,balanced,"[""desert""]","[""photography"",""gaming"",""reading"",""basketball""]",ENTP,2025-08-01 09:27:13,2025-08-01 09:27:13
1585,1585,late,never,occasionally,none,keto,reject,frugal,balanced,"[""citywalk""]","[""running"",""yoga"",""cooking""]",ESFJ,2025-07-28 09:27:13,2025-07-28 09:27:13
1586,1586,late,never,occasionally,weekly,vegetarian,allergic,luxury,conservative,"[""museum"",""citywalk"",""roadtrip""]","[""photography"",""travel"",""cooking"",""running"",""reading"",""movie""]",ISTP,2025-09-06 09:27:13,2025-09-06 09:27:13
1587,1587,late,often,never,3+weekly,vegan,reject,balanced,conservative,"[""roadtrip"",""citywalk"",""desert""]","[""cooking"",""travel"",""reading""]",ESFJ,2025-07-02 09:27:13,2025-07-02 09:27:13
1588,1588,normal,occasionally,often,daily,keto,allergic,balanced,conservative,"[""island""]","[""reading"",""photography"",""basketball""]",ENTP,2025-09-04 09:27:13,2025-09-04 09:27:13
1589,1589,early,occasionally,occasionally,none,halal,allergic,luxury,aggressive,"[""roadtrip"",""sea"",""island""]","[""photography"",""hiking"",""basketball"",""travel""]",ENTP,2025-09-08 09:27:13,2025-09-08 09:27:13
1590,1590,early,often,occasionally,none,normal,allergic,balanced,aggressive,"[""desert"",""island""]","[""football"",""photography"",""coding""]",ISFJ,2025-06-26 09:27:13,2025-06-26 09:27:13
1591,1591,early,often,occasionally,none,vegetarian,love,frugal,aggressive,"[""sea"",""citywalk""]","[""photography"",""gaming""]",,2025-06-27 09:27:13,2025-06-27 09:27:13
1592,1592,early,often,often,daily,keto,ok,frugal,conservative,"[""sea"",""museum""]","[""hiking"",""coding"",""travel"",""basketball""]",ENFP,2025-07-07 09:27:13,2025-07-07 09:27:13
1593,1593,early,never,occasionally,weekly,normal,ok,frugal,conservative,"[""sea"",""desert""]","[""reading"",""travel"",""running"",""basketball""]",ISFJ,2025-07-25 09:27:13,2025-07-25 09:27:13
1594,1594,normal,occasionally,never,3+weekly,normal,ok,luxury,balanced,"[""island"",""roadtrip""]","[""boardgame"",""movie"",""yoga"",""cooking"",""football"",""travel""]",INTJ,2025-07-20 09:27:13,2025-07-20 09:27:13
1595,1595,early,often,never,weekly,vegan,ok,frugal,aggressive,"[""roadtrip""]","[""cooking"",""music"",""hiking"",""reading"",""running""]",ESFJ,2025-07-30 09:27:13,2025-07-30 09:27:13
1596,1596,normal,occasionally,often,weekly,normal,love,luxury,conservative,"[""roadtrip""]","[""gaming"",""photography"",""cooking""]",ISFJ,2025-07-07 09:27:13,2025-07-07 09:27:13
1597,1597,normal,never,occasionally,none,keto,reject,luxury,aggressive,"[""sea""]","[""boardgame"",""gaming""]",ISFJ,2025-06-19 09:27:13,2025-06-19 09:27:13
1598,1598,early,occasionally,never,none,vegan,love,luxury,conservative,"[""desert"",""roadtrip""]","[""movie"",""hiking"",""reading"",""yoga"",""basketball""]",ENFP,2025-07-10 09:27:13,2025-07-10 09:27:13
1599,1599,normal,never,never,daily,low_carb,allergic,balanced,aggressive,"[""citywalk"",""roadtrip"",""mountain""]","[""photography"",""music"",""yoga"",""travel"",""reading""]",,2025-08-01 09:27:13,2025-08-01 09:27:13
1600,1600,normal,often,often,weekly,keto,allergic,balanced,balanced,"[""roadtrip"",""citywalk"",""desert""]","[""travel"",""yoga"",""running"",""boardgame"",""basketball""]",ESFJ,2025-09-14 09:27:13,2025-09-14 09:27:13
1601,1601,early,occasionally,occasionally,daily,vegetarian,reject,luxury,aggressive,"[""museum""]","[""photography"",""boardgame"",""coding"",""reading"",""basketball""]",ISTP,2025-06-28 09:27:13,2025-06-28 09:27:13
1602,1602,early,occasionally,often,3+weekly,keto,ok,frugal,aggressive,"[""roadtrip""]","[""basketball"",""photography"",""gaming"",""yoga"",""cooking""]",ISTP,2025-08-27 09:27:13,2025-08-27 09:27:13
1603,1603,early,often,never,3+weekly,normal,ok,frugal,aggressive,"[""roadtrip"",""citywalk"",""desert""]","[""cooking"",""movie"",""running""]",INTJ,2025-08-04 09:27:13,2025-08-04 09:27:13
1604,1604,late,often,occasionally,daily,halal,allergic,balanced,balanced,"[""roadtrip"",""desert""]","[""basketball"",""running""]",ENFP,2025-07-22 09:27:13,2025-07-22 09:27:13
1605,1605,late,occasionally,never,3+weekly,vegan,ok,frugal,conservative,"[""mountain"",""desert""]","[""music"",""gaming"",""boardgame""]",ESFJ,2025-09-02 09:27:13,2025-09-02 09:27:13
1606,1606,late,often,never,daily,halal,love,luxury,balanced,"[""sea"",""mountain""]","[""football"",""basketball"",""boardgame"",""yoga"",""music""]",ESFJ,2025-08-07 09:27:13,2025-08-07 09:27:13
1607,1607,normal,never,never,daily,vegan,reject,luxury,balanced,"[""museum""]","[""running"",""photography"",""gaming"",""cooking"",""yoga""]",ISFJ,2025-08-13 09:27:13,2025-08-13 09:27:13
1608,1608,normal,occasionally,never,none,halal,reject,balanced,balanced,"[""citywalk"",""roadtrip"",""sea""]","[""coding"",""travel"",""reading"",""music"",""yoga"",""boardgame""]",INTJ,2025-07-26 09:27:13,2025-07-26 09:27:13
1609,1609,normal,occasionally,often,none,halal,reject,luxury,conservative,"[""roadtrip"",""desert""]","[""travel"",""gaming"",""coding""]",ESFJ,2025-08-16 09:27:13,2025-08-16 09:27:13
1610,1610,late,never,often,weekly,halal,reject,balanced,balanced,"[""mountain"",""museum""]","[""reading"",""movie"",""coding"",""cooking"",""gaming""]",ENTP,2025-08-26 09:27:13,2025-08-26 09:27:13
1611,1611,late,never,never,daily,vegan,ok,balanced,balanced,"[""citywalk""]","[""running"",""football"",""basketball""]",INTJ,2025-06-19 09:27:13,2025-06-19 09:27:13
1612,1612,early,occasionally,never,none,keto,allergic,luxury,balanced,"[""mountain"",""desert"",""island""]","[""movie"",""travel"",""running"",""football"",""boardgame"",""coding""]",ISTP,2025-07-08 09:27:13,2025-07-08 09:27:13
1613,1613,early,occasionally,often,3+weekly,normal,reject,balanced,balanced,"[""desert""]","[""basketball"",""reading""]",ISTP,2025-07-21 09:27:13,2025-07-21 09:27:13
1614,1614,normal,often,often,none,low_carb,reject,frugal,balanced,"[""roadtrip"",""citywalk"",""museum""]","[""movie"",""yoga"",""reading""]",ISTP,2025-09-13 09:27:13,2025-09-13 09:27:13
1615,1615,early,often,often,daily,halal,love,luxury,balanced,"[""museum""]","[""travel"",""photography"",""gaming"",""yoga"",""boardgame""]",INTJ,2025-09-04 09:27:13,2025-09-04 09:27:13
1616,1616,late,often,often,daily,vegetarian,reject,frugal,balanced,"[""desert"",""museum"",""sea""]","[""gaming"",""music"",""reading"",""football"",""movie"",""yoga""]",ENFP,2025-06-17 09:27:13,2025-06-17 09:27:13
1617,1617,early,often,occasionally,3+weekly,keto,allergic,frugal,balanced,"[""sea"",""citywalk"",""roadtrip""]","[""coding"",""music"",""gaming""]",ISFJ,2025-06-20 09:27:13,2025-06-20 09:27:13
1618,1618,late,often,often,3+weekly,halal,ok,frugal,conservative,"[""citywalk""]","[""boardgame"",""football"",""coding"",""basketball"",""reading"",""cooking""]",ENFP,2025-09-13 09:27:13,2025-09-13 09:27:13
1619,1619,late,never,never,none,halal,love,frugal,aggressive,"[""island"",""desert""]","[""running"",""travel"",""reading""]",,2025-08-28 09:27:13,2025-08-28 09:27:13
1620,1620,normal,never,often,weekly,normal,reject,luxury,balanced,"[""citywalk""]","[""boardgame"",""coding"",""movie"",""running""]",ISTP,2025-07-28 09:27:13,2025-07-28 09:27:13
1621,1621,early,never,often,3+weekly,vegan,love,balanced,conservative,"[""citywalk"",""museum"",""mountain""]","[""basketball"",""football"",""gaming"",""music"",""yoga""]",INTJ,2025-08-16 09:27:13,2025-08-16 09:27:13
1622,1622,normal,never,never,daily,vegan,allergic,balanced,conservative,"[""museum"",""roadtrip"",""citywalk""]","[""reading"",""photography"",""gaming"",""music""]",INTJ,2025-09-11 09:27:13,2025-09-11 09:27:13
1623,1623,normal,never,occasionally,daily,keto,allergic,frugal,aggressive,"[""desert""]","[""music"",""hiking"",""movie"",""gaming"",""cooking"",""basketball""]",ENTP,2025-06-26 09:27:13,2025-06-26 09:27:13
1624,1624,early,occasionally,occasionally,weekly,vegetarian,reject,luxury,conservative,"[""museum"",""roadtrip"",""desert""]","[""running"",""movie"",""yoga""]",,2025-08-11 09:27:13,2025-08-11 09:27:13
1625,1625,normal,often,occasionally,none,vegan,reject,balanced,conservative,"[""desert"",""island"",""sea""]","[""cooking"",""reading"",""basketball"",""music"",""running"",""coding""]",ESFJ,2025-09-11 09:27:13,2025-09-11 09:27:13
1626,1626,early,often,often,3+weekly,keto,love,balanced,aggressive,"[""island"",""roadtrip"",""citywalk""]","[""coding"",""hiking""]",INTJ,2025-08-17 09:27:13,2025-08-17 09:27:13
1627,1627,normal,often,often,daily,keto,love,luxury,aggressive,"[""sea"",""roadtrip""]","[""cooking"",""boardgame"",""basketball"",""movie""]",ENTP,2025-08-09 09:27:13,2025-08-09 09:27:13
1628,1628,normal,occasionally,never,none,halal,ok,balanced,aggressive,"[""citywalk""]","[""basketball"",""travel"",""coding"",""cooking"",""football"",""yoga""]",ENFP,2025-06-22 09:27:13,2025-06-22 09:27:13
1629,1629,early,often,occasionally,daily,vegan,love,balanced,conservative,"[""museum""]","[""coding"",""music"",""basketball"",""gaming"",""reading""]",INTJ,2025-06-29 09:27:13,2025-06-29 09:27:13
1630,1630,early,never,often,none,keto,allergic,luxury,conservative,"[""sea""]","[""basketball"",""gaming"",""movie"",""cooking"",""photography"",""football""]",ENFP,2025-08-31 09:27:13,2025-08-31 09:27:13
1631,1631,early,never,often,none,low_carb,ok,luxury,balanced,"[""island""]","[""running"",""basketball"",""coding"",""hiking"",""yoga""]",ENFP,2025-07-07 09:27:13,2025-07-07 09:27:13
1632,1632,late,occasionally,never,3+weekly,low_carb,allergic,luxury,conservative,"[""museum""]","[""travel"",""football"",""photography"",""music""]",ISFJ,2025-06-30 09:27:13,2025-06-30 09:27:13
1633,1633,early,often,never,3+weekly,halal,allergic,frugal,aggressive,"[""roadtrip""]","[""basketball"",""cooking"",""reading"",""running""]",ESFJ,2025-06-23 09:27:13,2025-06-23 09:27:13
1634,1634,normal,often,occasionally,weekly,low_carb,love,balanced,balanced,"[""museum"",""citywalk""]","[""running"",""football"",""photography"",""basketball"",""reading""]",ISFJ,2025-09-08 09:27:13,2025-09-08 09:27:13
1635,1635,normal,occasionally,occasionally,3+weekly,vegan,allergic,luxury,conservative,"[""sea"",""mountain""]","[""football"",""hiking"",""travel""]",,2025-08-06 09:27:13,2025-08-06 09:27:13
1636,1636,late,often,occasionally,3+weekly,normal,allergic,frugal,balanced,"[""island""]","[""hiking"",""movie"",""reading""]",ISTP,2025-07-03 09:27:13,2025-07-03 09:27:13
1637,1637,early,never,occasionally,daily,vegetarian,ok,balanced,aggressive,"[""island"",""roadtrip""]","[""yoga"",""running"",""reading"",""travel"",""photography""]",ISTP,2025-08-09 09:27:13,2025-08-09 09:27:13
1638,1638,late,occasionally,occasionally,daily,keto,love,frugal,aggressive,"[""museum""]","[""gaming"",""running"",""music""]",ENTP,2025-08-12 09:27:13,2025-08-12 09:27:13
1639,1639,normal,occasionally,often,3+weekly,vegetarian,reject,luxury,balanced,"[""desert"",""roadtrip""]","[""coding"",""gaming"",""movie""]",,2025-09-03 09:27:13,2025-09-03 09:27:13
1640,1640,late,often,often,none,vegan,ok,luxury,aggressive,"[""desert"",""roadtrip""]","[""cooking"",""boardgame""]",ISTP,2025-07-17 09:27:13,2025-07-17 09:27:13
1641,1641,early,never,occasionally,none,normal,love,frugal,aggressive,"[""museum"",""sea"",""citywalk""]","[""running"",""reading"",""boardgame"",""travel""]",ISFJ,2025-08-04 09:27:13,2025-08-04 09:27:13
1642,1642,normal,often,occasionally,daily,keto,ok,balanced,conservative,"[""roadtrip"",""desert"",""museum""]","[""reading"",""gaming"",""basketball"",""cooking"",""football""]",ENFP,2025-08-19 09:27:13,2025-08-19 09:27:13
1643,1643,late,often,never,daily,low_carb,allergic,luxury,balanced,"[""museum"",""sea"",""roadtrip""]","[""football"",""hiking"",""photography""]",ISTP,2025-08-13 09:27:13,2025-08-13 09:27:13
1644,1644,early,occasionally,often,none,halal,ok,luxury,aggressive,"[""citywalk"",""island"",""mountain""]","[""basketball"",""photography"",""cooking"",""football"",""yoga""]",INTJ,2025-07-21 09:27:13,2025-07-21 09:27:13
1645,1645,normal,occasionally,occasionally,none,keto,reject,frugal,aggressive,"[""roadtrip""]","[""travel"",""photography"",""music"",""basketball"",""gaming"",""boardgame""]",ISTP,2025-09-04 09:27:13,2025-09-04 09:27:13
1646,1646,early,never,often,daily,vegan,ok,balanced,conservative,"[""mountain"",""sea""]","[""travel"",""yoga""]",ENTP,2025-08-14 09:27:13,2025-08-14 09:27:13
1647,1647,normal,often,never,daily,vegetarian,love,frugal,balanced,"[""mountain""]","[""basketball"",""coding"",""football""]",ENFP,2025-08-20 09:27:13,2025-08-20 09:27:13
1648,1648,early,often,occasionally,daily,halal,allergic,balanced,balanced,"[""museum""]","[""coding"",""photography"",""hiking"",""cooking"",""reading""]",ESFJ,2025-06-26 09:27:13,2025-06-26 09:27:13
1649,1649,late,occasionally,often,daily,low_carb,allergic,frugal,aggressive,"[""sea"",""island"",""museum""]","[""running"",""coding"",""yoga"",""gaming""]",ISFJ,2025-07-12 09:27:13,2025-07-12 09:27:13
1650,1650,normal,often,never,3+weekly,keto,ok,frugal,balanced,"[""citywalk"",""museum"",""sea""]","[""running"",""gaming"",""cooking""]",ISFJ,2025-09-07 09:27:13,2025-09-07 09:27:13
1651,1651,early,never,often,weekly,halal,allergic,balanced,conservative,"[""mountain"",""roadtrip"",""museum""]","[""coding"",""gaming"",""football""]",ISTP,2025-07-15 09:27:13,2025-07-15 09:27:13
1652,1652,normal,never,occasionally,3+weekly,normal,allergic,luxury,aggressive,"[""museum"",""citywalk"",""mountain""]","[""travel"",""gaming""]",INTJ,2025-09-12 09:27:13,2025-09-12 09:27:13
1653,1653,late,never,never,weekly,normal,ok,luxury,balanced,"[""roadtrip""]","[""yoga"",""reading"",""cooking"",""movie""]",,2025-08-31 09:27:13,2025-08-31 09:27:13
1654,1654,early,occasionally,often,daily,low_carb,ok,balanced,aggressive,"[""citywalk"",""mountain"",""desert""]","[""boardgame"",""hiking""]",ISFJ,2025-06-16 09:27:13,2025-06-16 09:27:13
1655,1655,normal,occasionally,never,none,vegan,reject,luxury,balanced,"[""citywalk"",""sea""]","[""photography"",""cooking"",""gaming"",""yoga""]",ISFJ,2025-09-13 09:27:13,2025-09-13 09:27:13
1656,1656,normal,never,occasionally,3+weekly,vegan,reject,balanced,aggressive,"[""desert""]","[""music"",""gaming""]",ENTP,2025-07-02 09:27:13,2025-07-02 09:27:13
1657,1657,early,occasionally,never,3+weekly,vegan,ok,frugal,balanced,"[""island"",""desert"",""mountain""]","[""yoga"",""travel""]",ESFJ,2025-07-23 09:27:13,2025-07-23 09:27:13
1658,1658,early,occasionally,never,weekly,low_carb,reject,frugal,conservative,"[""island""]","[""coding"",""movie"",""running"",""cooking"",""music"",""gaming""]",ENFP,2025-06-24 09:27:13,2025-06-24 09:27:13
1659,1659,early,occasionally,occasionally,weekly,vegan,reject,balanced,aggressive,"[""citywalk"",""roadtrip"",""island""]","[""travel"",""basketball"",""reading"",""running""]",ESFJ,2025-07-02 09:27:13,2025-07-02 09:27:13
1660,1660,normal,occasionally,never,daily,halal,allergic,luxury,conservative,"[""sea""]","[""cooking"",""gaming"",""football"",""hiking""]",ISTP,2025-08-16 09:27:13,2025-08-16 09:27:13
1661,1661,late,occasionally,often,weekly,vegan,ok,luxury,conservative,"[""mountain"",""desert""]","[""boardgame"",""photography""]",ISFJ,2025-07-12 09:27:13,2025-07-12 09:27:13
1662,1662,normal,occasionally,never,weekly,halal,allergic,frugal,balanced,"[""museum"",""desert"",""citywalk""]","[""movie"",""coding"",""reading"",""basketball"",""boardgame""]",ISFJ,2025-08-30 09:27:13,2025-08-30 09:27:13
1663,1663,normal,never,occasionally,weekly,halal,love,luxury,aggressive,"[""desert""]","[""travel"",""music""]",ISFJ,2025-08-27 09:27:13,2025-08-27 09:27:13
1664,1664,early,often,occasionally,weekly,normal,love,balanced,conservative,"[""island""]","[""cooking"",""photography"",""basketball""]",ESFJ,2025-07-04 09:27:13,2025-07-04 09:27:13
1665,1665,normal,occasionally,occasionally,3+weekly,halal,love,balanced,aggressive,"[""desert"",""roadtrip""]","[""yoga"",""boardgame"",""football"",""cooking"",""running""]",INTJ,2025-09-12 09:27:13,2025-09-12 09:27:13
1666,1666,early,occasionally,never,daily,normal,ok,luxury,balanced,"[""museum""]","[""movie"",""reading"",""photography""]",ISFJ,2025-08-15 09:27:13,2025-08-15 09:27:13
1667,1667,late,occasionally,never,weekly,halal,reject,luxury,balanced,"[""museum"",""citywalk""]","[""music"",""boardgame"",""cooking"",""basketball""]",ENFP,2025-08-26 09:27:13,2025-08-26 09:27:13
1668,1668,normal,often,occasionally,weekly,keto,ok,luxury,balanced,"[""island"",""mountain"",""roadtrip""]","[""yoga"",""travel""]",INTJ,2025-09-05 09:27:13,2025-09-05 09:27:13
1669,1669,normal,often,often,weekly,keto,love,balanced,aggressive,"[""desert""]","[""photography"",""cooking"",""running"",""yoga"",""basketball""]",ENFP,2025-08-18 09:27:13,2025-08-18 09:27:13
1670,1670,early,occasionally,often,3+weekly,low_carb,ok,luxury,conservative,"[""sea"",""mountain"",""museum""]","[""gaming"",""football"",""photography"",""running""]",ISFJ,2025-08-30 09:27:13,2025-08-30 09:27:13
1671,1671,late,never,never,none,low_carb,allergic,balanced,balanced,"[""museum"",""citywalk"",""mountain""]","[""yoga"",""movie"",""football"",""hiking"",""music""]",ESFJ,2025-06-30 09:27:13,2025-06-30 09:27:13
1672,1672,early,never,occasionally,daily,keto,reject,luxury,aggressive,"[""mountain"",""desert"",""island""]","[""travel"",""gaming"",""coding"",""photography"",""running"",""basketball""]",ESFJ,2025-09-12 09:27:13,2025-09-12 09:27:13
1673,1673,late,never,occasionally,weekly,low_carb,love,luxury,conservative,"[""museum""]","[""coding"",""basketball""]",ENFP,2025-07-10 09:27:13,2025-07-10 09:27:13
1674,1674,late,occasionally,occasionally,none,normal,reject,frugal,balanced,"[""citywalk"",""island"",""desert""]","[""running"",""movie"",""reading"",""boardgame"",""travel""]",ISTP,2025-07-31 09:27:13,2025-07-31 09:27:13
1675,1675,normal,often,often,weekly,low_carb,reject,luxury,conservative,"[""desert"",""roadtrip"",""citywalk""]","[""travel"",""coding"",""cooking"",""reading"",""running"",""music""]",ISTP,2025-08-08 09:27:13,2025-08-08 09:27:13
1676,1676,early,occasionally,never,weekly,halal,ok,luxury,conservative,"[""sea"",""roadtrip"",""island""]","[""music"",""travel""]",ENFP,2025-08-30 09:27:13,2025-08-30 09:27:13
1677,1677,normal,never,often,3+weekly,halal,ok,frugal,conservative,"[""desert"",""mountain"",""citywalk""]","[""movie"",""running"",""hiking"",""cooking"",""coding"",""basketball""]",,2025-08-18 09:27:13,2025-08-18 09:27:13
1678,1678,normal,often,often,daily,keto,allergic,frugal,aggressive,"[""citywalk""]","[""yoga"",""photography"",""reading"",""boardgame"",""coding"",""running""]",,2025-07-02 09:27:13,2025-07-02 09:27:13
1679,1679,normal,never,occasionally,daily,keto,allergic,balanced,aggressive,"[""roadtrip"",""mountain""]","[""gaming"",""coding"",""boardgame""]",INTJ,2025-07-27 09:27:13,2025-07-27 09:27:13
1680,1680,normal,occasionally,never,none,normal,ok,frugal,aggressive,"[""citywalk""]","[""gaming"",""running"",""cooking"",""basketball"",""boardgame""]",INTJ,2025-08-05 09:27:13,2025-08-05 09:27:13
1681,1681,late,never,never,weekly,keto,ok,balanced,balanced,"[""desert"",""museum"",""citywalk""]","[""reading"",""photography"",""basketball"",""coding""]",ESFJ,2025-09-08 09:27:13,2025-09-08 09:27:13
1682,1682,early,often,often,daily,halal,ok,frugal,balanced,"[""roadtrip"",""citywalk""]","[""movie"",""reading"",""boardgame""]",,2025-08-06 09:27:13,2025-08-06 09:27:13
1683,1683,early,never,occasionally,3+weekly,vegetarian,love,balanced,aggressive,"[""citywalk"",""desert"",""island""]","[""running"",""photography"",""hiking""]",INTJ,2025-06-17 09:27:13,2025-06-17 09:27:13
1684,1684,early,never,occasionally,3+weekly,vegan,reject,balanced,conservative,"[""roadtrip"",""mountain""]","[""travel"",""reading"",""coding"",""boardgame""]",ENFP,2025-07-10 09:27:13,2025-07-10 09:27:13
1685,1685,early,occasionally,occasionally,daily,halal,ok,frugal,conservative,"[""museum""]","[""yoga"",""reading"",""running"",""hiking"",""boardgame""]",INTJ,2025-07-01 09:27:13,2025-07-01 09:27:13
1686,1686,normal,often,often,weekly,keto,love,frugal,aggressive,"[""roadtrip"",""sea"",""museum""]","[""movie"",""travel"",""boardgame"",""photography"",""gaming"",""running""]",ISFJ,2025-07-23 09:27:13,2025-07-23 09:27:13
1687,1687,normal,often,often,daily,vegan,reject,frugal,balanced,"[""island""]","[""football"",""yoga"",""cooking""]",,2025-06-30 09:27:13,2025-06-30 09:27:13
1688,1688,late,occasionally,never,3+weekly,low_carb,allergic,luxury,conservative,"[""citywalk"",""museum""]","[""running"",""football"",""cooking"",""coding"",""gaming""]",ESFJ,2025-08-11 09:27:13,2025-08-11 09:27:13
1689,1689,normal,never,never,3+weekly,normal,reject,frugal,balanced,"[""desert"",""island"",""museum""]","[""boardgame"",""travel"",""football"",""reading"",""hiking""]",ISFJ,2025-08-02 09:27:13,2025-08-02 09:27:13
1690,1690,early,often,often,daily,vegan,reject,frugal,conservative,"[""desert"",""sea"",""citywalk""]","[""gaming"",""basketball"",""music"",""boardgame"",""travel""]",ISTP,2025-08-26 09:27:13,2025-08-26 09:27:13
1691,1691,normal,often,occasionally,3+weekly,vegan,ok,frugal,aggressive,"[""roadtrip""]","[""running"",""football"",""movie"",""reading"",""travel""]",ENTP,2025-06-29 09:27:13,2025-06-29 09:27:13
1692,1692,late,never,never,none,vegetarian,allergic,balanced,conservative,"[""museum"",""roadtrip"",""citywalk""]","[""photography"",""basketball"",""cooking"",""hiking""]",ESFJ,2025-07-17 09:27:13,2025-07-17 09:27:13
1693,1693,early,often,often,none,normal,allergic,balanced,aggressive,"[""museum"",""desert"",""mountain""]","[""cooking"",""running"",""travel"",""gaming"",""movie"",""reading""]",ISFJ,2025-09-08 09:27:13,2025-09-08 09:27:13
1694,1694,normal,often,never,3+weekly,low_carb,ok,balanced,balanced,"[""museum""]","[""yoga"",""gaming"",""boardgame""]",ENFP,2025-08-25 09:27:13,2025-08-25 09:27:13
1695,1695,normal,never,occasionally,daily,keto,ok,frugal,conservative,"[""roadtrip"",""sea""]","[""travel"",""photography"",""music"",""running""]",ENTP,2025-07-06 09:27:13,2025-07-06 09:27:13
1696,1696,normal,never,occasionally,daily,normal,love,balanced,conservative,"[""roadtrip"",""island""]","[""reading"",""boardgame"",""photography""]",ESFJ,2025-06-16 09:27:13,2025-06-16 09:27:13
1697,1697,early,never,often,none,normal,love,frugal,conservative,"[""desert""]","[""basketball"",""coding""]",ISTP,2025-09-09 09:27:13,2025-09-09 09:27:13
1698,1698,normal,occasionally,occasionally,weekly,halal,ok,balanced,balanced,"[""citywalk"",""sea"",""roadtrip""]","[""music"",""boardgame""]",ENTP,2025-08-13 09:27:13,2025-08-13 09:27:13
1699,1699,normal,often,never,daily,low_carb,reject,luxury,balanced,"[""citywalk"",""island""]","[""music"",""travel""]",ISFJ,2025-08-29 09:27:13,2025-08-29 09:27:13
1700,1700,late,occasionally,occasionally,weekly,halal,love,balanced,balanced,"[""sea""]","[""photography"",""music""]",ENTP,2025-06-30 09:27:13,2025-06-30 09:27:13
1701,1701,normal,never,never,none,vegetarian,allergic,luxury,aggressive,"[""mountain""]","[""coding"",""movie"",""photography""]",ESFJ,2025-06-20 09:27:13,2025-06-20 09:27:13
1702,1702,early,occasionally,never,3+weekly,keto,ok,luxury,balanced,"[""mountain"",""sea""]","[""coding"",""boardgame""]",,2025-09-11 09:27:13,2025-09-11 09:27:13
1703,1703,early,occasionally,often,3+weekly,low_carb,love,balanced,balanced,"[""roadtrip"",""sea""]","[""basketball"",""cooking"",""football"",""hiking""]",INTJ,2025-08-01 09:27:13,2025-08-01 09:27:13
1704,1704,normal,never,never,none,normal,allergic,balanced,conservative,"[""roadtrip""]","[""cooking"",""coding"",""movie""]",,2025-09-11 09:27:13,2025-09-11 09:27:13
1705,1705,late,occasionally,never,daily,vegetarian,allergic,frugal,aggressive,"[""mountain"",""sea"",""desert""]","[""football"",""movie"",""boardgame"",""hiking"",""coding"",""cooking""]",ENTP,2025-07-11 09:27:13,2025-07-11 09:27:13
1706,1706,late,never,often,3+weekly,normal,reject,frugal,conservative,"[""island"",""sea"",""citywalk""]","[""hiking"",""music"",""gaming"",""boardgame"",""football""]",ISTP,2025-08-03 09:27:13,2025-08-03 09:27:13
1707,1707,early,never,occasionally,none,vegetarian,love,luxury,conservative,"[""mountain"",""island"",""desert""]","[""yoga"",""movie"",""boardgame""]",,2025-08-05 09:27:13,2025-08-05 09:27:13
1708,1708,normal,never,occasionally,weekly,low_carb,reject,balanced,conservative,"[""desert"",""museum"",""roadtrip""]","[""coding"",""running"",""boardgame"",""basketball"",""travel"",""music""]",,2025-08-03 09:27:13,2025-08-03 09:27:13
1709,1709,normal,occasionally,often,none,low_carb,love,frugal,conservative,"[""mountain""]","[""travel"",""boardgame"",""cooking""]",ISTP,2025-06-26 09:27:13,2025-06-26 09:27:13
1710,1710,early,occasionally,occasionally,3+weekly,vegan,allergic,frugal,conservative,"[""citywalk"",""sea"",""roadtrip""]","[""basketball"",""reading"",""gaming"",""cooking"",""music""]",ENFP,2025-07-04 09:27:13,2025-07-04 09:27:13
1711,1711,normal,often,occasionally,daily,keto,love,frugal,balanced,"[""island"",""museum"",""mountain""]","[""music"",""cooking"",""football"",""boardgame"",""hiking"",""reading""]",ENTP,2025-07-04 09:27:13,2025-07-04 09:27:13
1712,1712,normal,often,often,weekly,vegetarian,allergic,frugal,balanced,"[""desert"",""museum"",""mountain""]","[""gaming"",""yoga"",""coding"",""running"",""music"",""hiking""]",ISTP,2025-07-31 09:27:13,2025-07-31 09:27:13
