id,user_id,device_id,ip,event_type,details,occurred_at
14264,1680,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1102, \""stay_ms\"": 15921}""}",2025-08-15 06:50:02
14265,1680,dev_55_kls0rs,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1215, \""stay_ms\"": 10910}""}",2025-06-27 09:26:02
14266,1680,dev_1215_e5oh74,127.0.0.1,3,"{""props"": ""{\""card_id\"": 196, \""stay_ms\"": 8713}""}",2025-07-20 21:23:02
14267,1680,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 691, \""stay_ms\"": 13575}""}",2025-06-21 03:21:02
14268,1680,dev_364_byd9dt,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1395, \""stay_ms\"": 16593}""}",2025-07-18 14:47:02
14269,1681,dev_179_0kaclw,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1332, \""stay_ms\"": 6094}""}",2025-08-30 02:35:02
14270,1681,dev_1929_1wqrnb,127.0.0.1,1,"{""props"": ""{\""card_id\"": 977, \""stay_ms\"": 11924}""}",2025-08-15 20:01:02
14271,1681,dev_2_r7d6e5,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1808, \""stay_ms\"": 5003}""}",2025-07-17 00:50:02
14272,1681,dev_1281_8yp5ss,127.0.0.1,3,"{""props"": ""{\""card_id\"": 692, \""stay_ms\"": 18101}""}",2025-06-29 20:01:02
14273,1681,dev_1302_j7kex5,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1304, \""stay_ms\"": 17393}""}",2025-07-12 12:35:02
14274,1681,dev_1229_627dtq,127.0.0.1,2,"{""props"": ""{\""card_id\"": 136, \""stay_ms\"": 2780}""}",2025-08-04 00:18:02
14275,1682,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1110, \""stay_ms\"": 3460}""}",2025-06-17 03:13:02
14276,1682,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 786, \""stay_ms\"": 17916}""}",2025-08-04 02:06:02
14277,1682,dev_1676_rixcij,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1928, \""stay_ms\"": 15439}""}",2025-07-08 11:46:02
14278,1682,dev_791_o05d8l,127.0.0.1,0,"{""props"": ""{\""card_id\"": 948, \""stay_ms\"": 8580}""}",2025-08-13 05:11:02
14279,1682,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1125, \""stay_ms\"": 12122}""}",2025-07-18 10:35:02
14280,1682,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1945, \""stay_ms\"": 3734}""}",2025-08-22 23:59:02
14281,1682,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 337, \""stay_ms\"": 19583}""}",2025-07-17 05:19:02
14282,1682,dev_1047_bur0k8,127.0.0.1,1,"{""props"": ""{\""card_id\"": 310, \""stay_ms\"": 11143}""}",2025-08-25 01:30:02
14283,1683,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1013, \""stay_ms\"": 4560}""}",2025-08-16 09:54:02
14284,1683,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1752, \""stay_ms\"": 11792}""}",2025-08-22 07:03:02
14285,1683,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1466, \""stay_ms\"": 1696}""}",2025-06-18 16:49:02
14286,1683,dev_1109_ydxis1,127.0.0.1,1,"{""props"": ""{\""card_id\"": 998, \""stay_ms\"": 5566}""}",2025-07-04 22:19:02
14287,1683,dev_1314_c7bksk,127.0.0.1,1,"{""props"": ""{\""card_id\"": 881, \""stay_ms\"": 4187}""}",2025-06-14 04:56:02
14288,1683,dev_669_xnbtbc,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1075, \""stay_ms\"": 11392}""}",2025-08-11 06:01:02
14289,1683,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 998, \""stay_ms\"": 2143}""}",2025-09-01 21:45:02
14290,1683,dev_1225_jedodw,127.0.0.1,1,"{""props"": ""{\""card_id\"": 616, \""stay_ms\"": 19263}""}",2025-08-04 06:33:02
14291,1683,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1356, \""stay_ms\"": 5925}""}",2025-07-17 15:04:02
14292,1683,dev_429_zt2eod,127.0.0.1,1,"{""props"": ""{\""card_id\"": 467, \""stay_ms\"": 2237}""}",2025-08-23 01:29:02
14293,1683,dev_48_wy0tn1,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1554, \""stay_ms\"": 9743}""}",2025-07-03 21:35:02
14294,1684,dev_1148_689wan,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1266, \""stay_ms\"": 4981}""}",2025-06-23 22:25:02
14295,1684,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 275, \""stay_ms\"": 16096}""}",2025-06-29 08:01:02
14296,1684,dev_1662_nlaima,127.0.0.1,1,"{""props"": ""{\""card_id\"": 936, \""stay_ms\"": 19741}""}",2025-07-20 18:49:02
14297,1684,dev_317_a1w7kf,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1897, \""stay_ms\"": 16777}""}",2025-06-11 15:54:02
14298,1684,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 547, \""stay_ms\"": 2995}""}",2025-07-14 02:58:02
14299,1684,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 954, \""stay_ms\"": 2506}""}",2025-07-16 01:01:02
14300,1684,dev_1572_ao1wxl,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1628, \""stay_ms\"": 19478}""}",2025-08-02 05:31:02
14301,1684,dev_1244_zv56lo,127.0.0.1,0,"{""props"": ""{\""card_id\"": 945, \""stay_ms\"": 16997}""}",2025-07-19 02:41:02
14302,1685,dev_1686_vfnie9,127.0.0.1,0,"{""props"": ""{\""card_id\"": 270, \""stay_ms\"": 18473}""}",2025-07-24 03:39:02
14303,1685,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1889, \""stay_ms\"": 10244}""}",2025-08-23 06:19:02
14304,1685,dev_988_74ccfh,127.0.0.1,3,"{""props"": ""{\""card_id\"": 151, \""stay_ms\"": 11609}""}",2025-08-27 02:50:02
14305,1685,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1691, \""stay_ms\"": 17171}""}",2025-07-16 18:42:02
14306,1685,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1525, \""stay_ms\"": 11044}""}",2025-08-14 02:23:02
14307,1685,dev_78_l1caj1,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1792, \""stay_ms\"": 15542}""}",2025-07-26 09:47:02
14308,1685,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1389, \""stay_ms\"": 8197}""}",2025-08-26 11:51:02
14309,1686,dev_274_ruy5r8,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1162, \""stay_ms\"": 18314}""}",2025-09-03 02:19:02
14310,1686,dev_164_5tkizi,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1346, \""stay_ms\"": 12107}""}",2025-07-21 12:06:02
14311,1686,dev_503_8c7qws,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1823, \""stay_ms\"": 16814}""}",2025-08-18 05:55:02
14312,1686,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 526, \""stay_ms\"": 17350}""}",2025-07-05 06:33:02
14313,1686,dev_860_vqdyev,127.0.0.1,0,"{""props"": ""{\""card_id\"": 933, \""stay_ms\"": 4565}""}",2025-07-29 23:00:02
14314,1686,dev_506_wyo653,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1742, \""stay_ms\"": 10189}""}",2025-08-02 04:29:02
14315,1686,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1834, \""stay_ms\"": 18561}""}",2025-09-04 02:10:02
14316,1686,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 340, \""stay_ms\"": 15527}""}",2025-08-07 18:53:02
14317,1686,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 272, \""stay_ms\"": 18253}""}",2025-09-04 13:20:02
14318,1687,dev_952_tf14fr,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1441, \""stay_ms\"": 7146}""}",2025-08-22 08:03:02
14319,1687,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 74, \""stay_ms\"": 19557}""}",2025-06-15 17:57:02
14320,1687,dev_1036_qa1lsz,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1551, \""stay_ms\"": 9218}""}",2025-07-03 16:10:02
14321,1687,dev_359_n3nfc3,127.0.0.1,1,"{""props"": ""{\""card_id\"": 636, \""stay_ms\"": 15663}""}",2025-07-16 01:51:02
14322,1687,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 110, \""stay_ms\"": 14305}""}",2025-09-08 19:55:02
14323,1687,dev_124_mwtrsh,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1555, \""stay_ms\"": 7734}""}",2025-08-14 11:21:02
14324,1687,dev_1490_olnlpr,127.0.0.1,0,"{""props"": ""{\""card_id\"": 557, \""stay_ms\"": 8579}""}",2025-08-22 10:38:02
14325,1687,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 593, \""stay_ms\"": 11924}""}",2025-08-19 13:11:02
14326,1687,dev_1664_zmkbf6,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1094, \""stay_ms\"": 4655}""}",2025-09-10 01:03:02
14327,1687,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 758, \""stay_ms\"": 11123}""}",2025-08-05 10:27:02
14328,1688,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1390, \""stay_ms\"": 6966}""}",2025-06-17 23:24:02
14329,1688,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1345, \""stay_ms\"": 19420}""}",2025-07-09 14:28:02
14330,1688,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1336, \""stay_ms\"": 17451}""}",2025-08-23 09:05:02
14331,1688,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1757, \""stay_ms\"": 11200}""}",2025-09-02 09:23:02
14332,1688,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1261, \""stay_ms\"": 16254}""}",2025-06-14 05:48:02
14333,1689,dev_1441_9jfjfl,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1632, \""stay_ms\"": 10419}""}",2025-06-21 02:18:02
14334,1689,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 418, \""stay_ms\"": 17624}""}",2025-09-05 12:41:02
14335,1689,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1084, \""stay_ms\"": 12868}""}",2025-09-06 05:50:02
14336,1689,dev_895_ayrszq,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1636, \""stay_ms\"": 19062}""}",2025-07-23 15:32:02
14337,1689,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 848, \""stay_ms\"": 11050}""}",2025-09-09 10:51:02
14338,1689,dev_1572_1kzvjh,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1676, \""stay_ms\"": 9250}""}",2025-07-17 19:52:02
14339,1689,,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1338, \""stay_ms\"": 5730}""}",2025-08-03 05:14:02
14340,1689,dev_732_qlq93b,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1087, \""stay_ms\"": 2784}""}",2025-08-27 19:12:02
14341,1689,,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1409, \""stay_ms\"": 19925}""}",2025-06-17 01:15:02
14342,1690,dev_1925_871mpl,127.0.0.1,3,"{""props"": ""{\""card_id\"": 219, \""stay_ms\"": 16141}""}",2025-07-04 15:26:02
14343,1690,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 178, \""stay_ms\"": 13189}""}",2025-07-17 07:02:02
14344,1690,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1169, \""stay_ms\"": 4611}""}",2025-07-02 07:09:02
14345,1690,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1149, \""stay_ms\"": 10581}""}",2025-06-14 13:07:02
14346,1690,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1395, \""stay_ms\"": 5884}""}",2025-08-01 06:45:02
14347,1690,dev_1239_to04tf,127.0.0.1,3,"{""props"": ""{\""card_id\"": 451, \""stay_ms\"": 3902}""}",2025-08-24 19:52:02
14348,1690,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 862, \""stay_ms\"": 14949}""}",2025-07-02 04:58:02
14349,1690,dev_99_b146dz,127.0.0.1,0,"{""props"": ""{\""card_id\"": 296, \""stay_ms\"": 1573}""}",2025-08-14 23:45:02
14350,1690,dev_540_6loi5y,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1126, \""stay_ms\"": 10543}""}",2025-07-14 09:09:02
14351,1690,dev_1193_ziol3q,127.0.0.1,1,"{""props"": ""{\""card_id\"": 630, \""stay_ms\"": 1105}""}",2025-09-07 16:17:02
14352,1691,dev_794_c7k4rj,127.0.0.1,0,"{""props"": ""{\""card_id\"": 410, \""stay_ms\"": 18205}""}",2025-07-03 17:45:02
14353,1691,,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1910, \""stay_ms\"": 5641}""}",2025-09-07 07:30:02
14354,1691,dev_1955_9jy193,127.0.0.1,1,"{""props"": ""{\""card_id\"": 927, \""stay_ms\"": 4630}""}",2025-07-25 04:30:02
14355,1691,dev_78_l1caj1,127.0.0.1,3,"{""props"": ""{\""card_id\"": 970, \""stay_ms\"": 18729}""}",2025-08-27 07:23:02
14356,1691,dev_1386_ekmfuc,127.0.0.1,0,"{""props"": ""{\""card_id\"": 510, \""stay_ms\"": 5161}""}",2025-07-06 02:51:02
14357,1691,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1411, \""stay_ms\"": 7460}""}",2025-08-30 11:42:02
14358,1691,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 354, \""stay_ms\"": 18752}""}",2025-06-24 03:44:02
14359,1691,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1634, \""stay_ms\"": 11049}""}",2025-07-21 22:38:02
14360,1691,dev_1663_kubxdh,127.0.0.1,0,"{""props"": ""{\""card_id\"": 397, \""stay_ms\"": 12726}""}",2025-07-17 06:19:02
14361,1691,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1058, \""stay_ms\"": 13460}""}",2025-06-26 05:13:02
14362,1691,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1335, \""stay_ms\"": 12202}""}",2025-07-20 21:33:02
14363,1691,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 30, \""stay_ms\"": 11825}""}",2025-08-09 11:12:02
14364,1692,dev_387_5iupz8,127.0.0.1,1,"{""props"": ""{\""card_id\"": 781, \""stay_ms\"": 17407}""}",2025-08-18 13:45:02
14365,1692,dev_1657_6iwkvy,127.0.0.1,3,"{""props"": ""{\""card_id\"": 553, \""stay_ms\"": 9274}""}",2025-08-31 21:12:02
14366,1692,dev_1231_k06hoi,127.0.0.1,3,"{""props"": ""{\""card_id\"": 905, \""stay_ms\"": 18393}""}",2025-07-20 21:28:02
14367,1692,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1136, \""stay_ms\"": 8337}""}",2025-08-24 21:13:02
14368,1692,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1846, \""stay_ms\"": 4412}""}",2025-08-21 12:26:02
14369,1692,dev_1266_ybv33y,127.0.0.1,2,"{""props"": ""{\""card_id\"": 131, \""stay_ms\"": 6939}""}",2025-07-11 18:34:02
14370,1692,,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1309, \""stay_ms\"": 12370}""}",2025-08-30 16:11:02
14371,1693,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 815, \""stay_ms\"": 10775}""}",2025-07-08 06:08:02
14372,1693,dev_877_xxeglz,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1415, \""stay_ms\"": 3576}""}",2025-06-16 06:52:02
14373,1693,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 469, \""stay_ms\"": 6742}""}",2025-08-25 17:25:02
14374,1693,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1244, \""stay_ms\"": 3272}""}",2025-07-06 09:45:02
14375,1693,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1894, \""stay_ms\"": 10020}""}",2025-08-24 12:46:02
14376,1693,dev_672_kp45qn,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1495, \""stay_ms\"": 10865}""}",2025-06-18 09:04:02
14377,1693,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 967, \""stay_ms\"": 2304}""}",2025-07-27 01:15:02
14378,1693,dev_1040_ude71w,127.0.0.1,0,"{""props"": ""{\""card_id\"": 795, \""stay_ms\"": 5049}""}",2025-06-23 08:10:02
14379,1693,dev_1717_nsatcq,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1738, \""stay_ms\"": 12037}""}",2025-07-20 07:25:02
14380,1693,dev_317_a1w7kf,127.0.0.1,0,"{""props"": ""{\""card_id\"": 896, \""stay_ms\"": 10946}""}",2025-08-23 06:57:02
14381,1693,dev_1976_1agxmn,127.0.0.1,0,"{""props"": ""{\""card_id\"": 57, \""stay_ms\"": 2583}""}",2025-08-02 23:50:02
14382,1693,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1529, \""stay_ms\"": 12413}""}",2025-07-04 03:59:02
14383,1694,dev_1439_k0kj1y,127.0.0.1,0,"{""props"": ""{\""card_id\"": 94, \""stay_ms\"": 4449}""}",2025-06-28 07:16:02
14384,1694,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1024, \""stay_ms\"": 6737}""}",2025-09-04 07:02:02
14385,1694,dev_914_r70iof,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1364, \""stay_ms\"": 4204}""}",2025-06-11 14:14:02
14386,1694,dev_1362_i3urnj,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1084, \""stay_ms\"": 19501}""}",2025-07-25 05:45:02
14387,1694,dev_1523_pftpyb,127.0.0.1,1,"{""props"": ""{\""card_id\"": 87, \""stay_ms\"": 9866}""}",2025-07-18 10:42:02
14388,1695,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 89, \""stay_ms\"": 19733}""}",2025-06-17 17:28:02
14389,1695,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1713, \""stay_ms\"": 10263}""}",2025-07-24 06:12:02
14390,1695,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 331, \""stay_ms\"": 5468}""}",2025-07-09 17:38:02
14391,1695,dev_1063_r5kxso,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1832, \""stay_ms\"": 4990}""}",2025-08-04 00:53:02
14392,1695,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1839, \""stay_ms\"": 16136}""}",2025-06-14 05:36:02
14393,1695,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 461, \""stay_ms\"": 17552}""}",2025-08-16 22:33:02
14394,1695,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 134, \""stay_ms\"": 9889}""}",2025-08-16 21:39:02
14395,1695,dev_697_r5naz4,127.0.0.1,0,"{""props"": ""{\""card_id\"": 783, \""stay_ms\"": 7410}""}",2025-07-07 23:30:02
14396,1695,dev_805_uyh2w9,127.0.0.1,0,"{""props"": ""{\""card_id\"": 660, \""stay_ms\"": 14403}""}",2025-08-18 06:34:02
14397,1695,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 827, \""stay_ms\"": 2607}""}",2025-06-29 00:23:02
14398,1695,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 578, \""stay_ms\"": 17594}""}",2025-07-29 04:09:02
14399,1695,dev_1260_2chaqp,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1572, \""stay_ms\"": 19636}""}",2025-08-22 09:14:02
14400,1696,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 648, \""stay_ms\"": 7185}""}",2025-06-27 06:28:02
14401,1696,,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1565, \""stay_ms\"": 1156}""}",2025-06-26 08:03:02
14402,1696,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1699, \""stay_ms\"": 15690}""}",2025-08-09 10:28:02
14403,1696,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 121, \""stay_ms\"": 8256}""}",2025-09-06 08:55:02
14404,1696,dev_1402_21ndcs,127.0.0.1,1,"{""props"": ""{\""card_id\"": 801, \""stay_ms\"": 8602}""}",2025-07-21 21:08:02
14405,1696,dev_1502_owmwgo,127.0.0.1,0,"{""props"": ""{\""card_id\"": 289, \""stay_ms\"": 2977}""}",2025-08-22 21:49:02
14406,1696,dev_245_q9rvsf,127.0.0.1,0,"{""props"": ""{\""card_id\"": 467, \""stay_ms\"": 18680}""}",2025-06-19 10:33:02
14407,1696,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 565, \""stay_ms\"": 8827}""}",2025-06-18 17:26:02
14408,1696,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 97, \""stay_ms\"": 2419}""}",2025-08-26 11:06:02
14409,1696,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 933, \""stay_ms\"": 6465}""}",2025-08-22 00:54:02
14410,1697,dev_1581_s2qtke,127.0.0.1,1,"{""props"": ""{\""card_id\"": 341, \""stay_ms\"": 10555}""}",2025-08-28 01:05:02
14411,1697,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 489, \""stay_ms\"": 13912}""}",2025-06-27 02:04:02
14412,1697,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1130, \""stay_ms\"": 10179}""}",2025-06-13 16:42:02
14413,1697,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1283, \""stay_ms\"": 7856}""}",2025-07-25 17:50:02
14414,1697,dev_1820_smtsva,127.0.0.1,2,"{""props"": ""{\""card_id\"": 902, \""stay_ms\"": 2619}""}",2025-07-03 16:49:02
14415,1697,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 638, \""stay_ms\"": 5100}""}",2025-06-17 11:54:02
14416,1697,dev_596_tni12j,127.0.0.1,2,"{""props"": ""{\""card_id\"": 659, \""stay_ms\"": 17040}""}",2025-07-30 00:54:02
14417,1697,dev_591_3nd73l,127.0.0.1,2,"{""props"": ""{\""card_id\"": 872, \""stay_ms\"": 14336}""}",2025-08-28 12:56:02
14418,1697,dev_954_5zul2e,127.0.0.1,0,"{""props"": ""{\""card_id\"": 269, \""stay_ms\"": 5005}""}",2025-08-31 20:04:02
14419,1698,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1254, \""stay_ms\"": 3090}""}",2025-07-28 05:57:02
14420,1698,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 707, \""stay_ms\"": 2710}""}",2025-09-03 22:42:02
14421,1698,dev_1541_3vq0bc,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1312, \""stay_ms\"": 6399}""}",2025-07-02 01:30:02
14422,1698,dev_653_99upsr,127.0.0.1,1,"{""props"": ""{\""card_id\"": 736, \""stay_ms\"": 13826}""}",2025-07-04 11:45:02
14423,1698,dev_1047_bur0k8,127.0.0.1,1,"{""props"": ""{\""card_id\"": 96, \""stay_ms\"": 13955}""}",2025-08-01 16:21:02
14424,1698,dev_1087_ykr9j9,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1676, \""stay_ms\"": 10246}""}",2025-07-05 16:50:02
14425,1698,dev_653_99upsr,127.0.0.1,1,"{""props"": ""{\""card_id\"": 920, \""stay_ms\"": 11450}""}",2025-07-17 03:00:02
14426,1698,dev_1390_26f1po,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1396, \""stay_ms\"": 15788}""}",2025-07-20 00:30:02
14427,1698,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 570, \""stay_ms\"": 9704}""}",2025-08-18 04:47:02
14428,1698,,127.0.0.1,2,"{""props"": ""{\""card_id\"": 739, \""stay_ms\"": 18079}""}",2025-07-05 20:42:02
14429,1699,dev_909_8g4xu4,127.0.0.1,3,"{""props"": ""{\""card_id\"": 389, \""stay_ms\"": 17530}""}",2025-08-19 00:58:02
14430,1699,dev_1288_29nnqp,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1510, \""stay_ms\"": 3771}""}",2025-06-27 15:09:02
14431,1699,dev_354_mr5qsf,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1139, \""stay_ms\"": 10988}""}",2025-06-24 21:07:02
14432,1699,dev_205_oav41b,127.0.0.1,1,"{""props"": ""{\""card_id\"": 548, \""stay_ms\"": 9596}""}",2025-07-26 08:22:02
14433,1699,,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1541, \""stay_ms\"": 10899}""}",2025-07-26 05:05:02
14434,1699,dev_738_dj3rzq,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1922, \""stay_ms\"": 11015}""}",2025-07-25 04:20:02
14435,1700,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 845, \""stay_ms\"": 13974}""}",2025-06-28 14:08:02
14436,1700,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1286, \""stay_ms\"": 8306}""}",2025-06-16 10:25:02
14437,1700,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 196, \""stay_ms\"": 6480}""}",2025-07-10 12:29:02
14438,1700,dev_437_9a3g17,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1387, \""stay_ms\"": 18479}""}",2025-06-24 14:42:02
14439,1700,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 134, \""stay_ms\"": 17812}""}",2025-09-02 09:01:02
14440,1700,dev_1656_jeckou,127.0.0.1,3,"{""props"": ""{\""card_id\"": 495, \""stay_ms\"": 4690}""}",2025-06-19 02:25:02
14441,1700,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 313, \""stay_ms\"": 12827}""}",2025-07-26 08:45:02
14442,1700,dev_1686_vfnie9,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1483, \""stay_ms\"": 10999}""}",2025-07-18 18:53:02
14443,1700,dev_1656_jeckou,127.0.0.1,0,"{""props"": ""{\""card_id\"": 854, \""stay_ms\"": 3816}""}",2025-06-12 08:36:02
14444,1700,dev_1337_ftryc9,127.0.0.1,1,"{""props"": ""{\""card_id\"": 943, \""stay_ms\"": 8549}""}",2025-08-22 22:09:02
14445,1701,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 376, \""stay_ms\"": 18774}""}",2025-06-21 11:28:02
14446,1701,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1587, \""stay_ms\"": 3836}""}",2025-06-22 12:44:02
14447,1701,dev_1902_cp2r7d,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1263, \""stay_ms\"": 7611}""}",2025-06-20 06:34:02
14448,1701,dev_1256_uqolf8,127.0.0.1,0,"{""props"": ""{\""card_id\"": 747, \""stay_ms\"": 18802}""}",2025-08-19 00:40:02
14449,1701,,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1103, \""stay_ms\"": 5358}""}",2025-07-03 09:39:02
14450,1701,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1509, \""stay_ms\"": 17124}""}",2025-06-27 12:03:02
14451,1701,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 143, \""stay_ms\"": 9327}""}",2025-07-12 10:48:02
14452,1701,dev_4_4uvm6n,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1885, \""stay_ms\"": 16467}""}",2025-07-20 07:19:02
14453,1701,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 515, \""stay_ms\"": 4072}""}",2025-08-21 02:56:02
14454,1701,dev_392_0trvtf,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1284, \""stay_ms\"": 2769}""}",2025-07-11 08:26:02
