id,user_id,relationship_goal,preferred_age_min,preferred_age_max,preferred_height_min,preferred_height_max,preferred_cities,accept_long_distance,accept_divorce,accept_children,marriage_timeline,child_plan,family_view,religion,must_not_accept,bonus_points,created_at,updated_at
1592,1592,dating,26,34,162,174,"[""Beijing"", ""Wuhan"", ""Tianjin""]",1,0,0,,want,,none,[],"[""financially_prudent""]",2025-08-21 11:04:02,2025-08-21 11:04:02
1593,1593,dating,25,31,156,167,"[""Suzhou""]",1,1,0,unknown,want,independent,islam,[],[],2025-06-11 11:04:02,2025-06-11 11:04:02
1594,1594,dating,27,32,152,162,"[""Shenzhen""]",0,1,0,flexible,want,flexible,none,"[""different_religion"", ""no_children""]","[""chef"", ""traveler"", ""family_oriented""]",2025-08-25 11:04:02,2025-08-25 11:04:02
1595,1595,dating,27,36,154,170,"[""Chengdu"", ""Suzhou"", ""Shanghai""]",1,0,1,2y,unknown,,buddhism,"[""smoking""]","[""financially_prudent"", ""chef"", ""sporty""]",2025-07-25 11:04:02,2025-07-25 11:04:02
1596,1596,dating,22,26,160,173,"[""Guangzhou""]",1,1,1,1y,want,,christian,"[""pet_reject""]","[""traveler"", ""family_oriented"", ""reader""]",2025-07-15 11:04:02,2025-07-15 11:04:02
1597,1597,dating,24,33,163,182,"[""Wuhan"", ""Chengdu""]",0,1,1,flexible,dont_want,flexible,buddhism,[],"[""family_oriented"", ""sporty"", ""financially_prudent""]",2025-09-08 11:04:02,2025-09-08 11:04:02
1598,1598,dating,24,33,163,182,"[""Beijing""]",1,0,0,,,with_parents,none,"[""no_children""]","[""chef"", ""reader"", ""family_oriented""]",2025-07-04 11:04:02,2025-07-04 11:04:02
1599,1599,marriage,26,29,165,185,"[""Nanjing"", ""Xi'an""]",0,1,1,2y,dont_want,flexible,none,"[""heavy_drinking""]","[""reader"", ""traveler""]",2025-08-10 11:04:02,2025-08-10 11:04:02
1600,1600,marriage,27,36,162,179,"[""Tianjin"", ""Nanjing""]",0,1,1,1y,,flexible,taoism,"[""pet_reject""]","[""traveler""]",2025-08-07 11:04:02,2025-08-07 11:04:02
1601,1601,dating,23,31,160,175,"[""Suzhou"", ""Tianjin""]",1,1,1,2y,,independent,taoism,[],[],2025-08-27 11:04:02,2025-08-27 11:04:02
1602,1602,marriage,22,28,153,163,"[""Shenzhen"", ""Wuhan""]",1,1,0,1y,,,taoism,"[""different_religion""]","[""sporty"", ""family_oriented"", ""chef""]",2025-07-31 11:04:02,2025-07-31 11:04:02
1603,1603,marriage,28,37,150,161,"[""Tianjin""]",1,1,1,flexible,unknown,,taoism,"[""different_religion""]",[],2025-07-30 11:04:02,2025-07-30 11:04:02
1604,1604,dating,22,30,156,167,"[""Suzhou"", ""Xi'an""]",1,1,1,unknown,dont_want,,buddhism,"[""different_religion""]","[""family_oriented"", ""financially_prudent"", ""sporty""]",2025-08-14 11:04:02,2025-08-14 11:04:02
1605,1605,dating,25,35,152,158,"[""Tianjin"", ""Guangzhou"", ""Beijing""]",1,1,1,,unknown,with_parents,christian,"[""different_religion""]",[],2025-08-08 11:04:02,2025-08-08 11:04:02
1606,1606,marriage,28,36,152,164,"[""Guangzhou""]",1,1,1,2y,want,,buddhism,"[""smoking"", ""no_children""]","[""chef""]",2025-08-31 11:04:02,2025-08-31 11:04:02
1607,1607,dating,23,26,152,172,"[""Shanghai"", ""Tianjin"", ""Hangzhou""]",0,1,1,2y,unknown,independent,buddhism,[],[],2025-08-30 11:04:02,2025-08-30 11:04:02
1608,1608,marriage,28,33,158,169,"[""Guangzhou"", ""Chengdu""]",0,0,0,flexible,flexible,with_parents,none,[],"[""chef"", ""reader""]",2025-08-09 11:04:02,2025-08-09 11:04:02
1609,1609,marriage,28,34,161,172,"[""Nanjing""]",1,1,0,unknown,flexible,,christian,"[""heavy_drinking"", ""no_children""]","[""family_oriented"", ""chef""]",2025-08-15 11:04:02,2025-08-15 11:04:02
1610,1610,marriage,28,34,164,170,"[""Guangzhou""]",1,1,1,,,,none,"[""heavy_drinking"", ""pet_reject""]","[""sporty""]",2025-06-21 11:04:02,2025-06-21 11:04:02
1611,1611,dating,25,34,162,174,"[""Xi'an"", ""Tianjin""]",0,1,1,flexible,flexible,flexible,,[],"[""family_oriented""]",2025-08-12 11:04:02,2025-08-12 11:04:02
1612,1612,marriage,24,28,163,180,"[""Chengdu""]",1,0,0,,,independent,taoism,"[""different_religion"", ""heavy_drinking""]","[""traveler""]",2025-09-02 11:04:02,2025-09-02 11:04:02
1613,1613,marriage,27,32,152,161,"[""Chengdu"", ""Beijing"", ""Guangzhou""]",0,1,1,2y,unknown,,islam,"[""different_religion"", ""heavy_drinking""]",[],2025-07-10 11:04:02,2025-07-10 11:04:02
1614,1614,marriage,24,32,165,170,"[""Tianjin""]",1,1,0,1y,unknown,flexible,buddhism,"[""no_children"", ""different_religion""]","[""chef""]",2025-07-15 11:04:02,2025-07-15 11:04:02
1615,1615,marriage,27,33,162,179,"[""Beijing"", ""Guangzhou"", ""Tianjin""]",1,1,0,1y,want,independent,,[],"[""reader"", ""financially_prudent""]",2025-07-25 11:04:02,2025-07-25 11:04:02
1616,1616,marriage,25,34,156,162,"[""Shenzhen""]",0,1,1,unknown,flexible,,,[],[],2025-06-13 11:04:02,2025-06-13 11:04:02
1617,1617,dating,27,31,153,171,"[""Beijing"", ""Suzhou""]",1,1,0,flexible,dont_want,,buddhism,[],"[""sporty"", ""family_oriented"", ""reader""]",2025-09-08 11:04:02,2025-09-08 11:04:02
1618,1618,dating,28,33,159,178,"[""Guangzhou"", ""Tianjin"", ""Shanghai""]",0,1,1,unknown,unknown,,christian,"[""smoking""]","[""financially_prudent""]",2025-06-27 11:04:02,2025-06-27 11:04:02
1619,1619,dating,24,27,154,164,"[""Xi'an"", ""Shenzhen"", ""Hangzhou""]",0,1,1,2y,,independent,buddhism,[],"[""reader"", ""financially_prudent""]",2025-07-14 11:04:02,2025-07-14 11:04:02
1620,1620,marriage,23,31,155,167,"[""Chengdu"", ""Wuhan""]",0,0,1,,,,islam,"[""different_religion""]",[],2025-06-19 11:04:02,2025-06-19 11:04:02
1621,1621,marriage,24,33,164,172,"[""Shenzhen""]",0,1,1,flexible,dont_want,independent,,[],[],2025-06-27 11:04:02,2025-06-27 11:04:02
1622,1622,marriage,22,27,162,180,"[""Beijing""]",1,1,0,1y,unknown,independent,none,[],[],2025-08-11 11:04:02,2025-08-11 11:04:02
1623,1623,marriage,25,33,165,171,"[""Wuhan"", ""Xi'an""]",0,1,1,flexible,unknown,with_parents,,"[""no_children""]","[""chef"", ""reader"", ""family_oriented""]",2025-07-03 11:04:02,2025-07-03 11:04:02
1624,1624,marriage,27,32,156,161,"[""Hangzhou""]",0,1,0,,flexible,with_parents,christian,[],"[""family_oriented""]",2025-08-28 11:04:02,2025-08-28 11:04:02
1625,1625,marriage,23,30,152,170,"[""Tianjin"", ""Nanjing"", ""Chengdu""]",1,1,0,unknown,dont_want,independent,islam,"[""smoking""]","[""financially_prudent"", ""reader""]",2025-06-25 11:04:02,2025-06-25 11:04:02
1626,1626,marriage,22,31,151,161,"[""Nanjing"", ""Suzhou""]",0,1,1,unknown,flexible,independent,,"[""pet_reject"", ""smoking""]","[""financially_prudent"", ""reader"", ""family_oriented""]",2025-08-28 11:04:02,2025-08-28 11:04:02
1627,1627,dating,28,37,154,168,"[""Nanjing"", ""Wuhan"", ""Suzhou""]",0,0,1,1y,dont_want,flexible,buddhism,"[""no_children""]","[""traveler"", ""sporty""]",2025-06-18 11:04:02,2025-06-18 11:04:02
1628,1628,dating,28,37,158,169,"[""Hangzhou"", ""Nanjing"", ""Shanghai""]",1,1,0,unknown,flexible,independent,christian,[],[],2025-06-28 11:04:02,2025-06-28 11:04:02
1629,1629,dating,27,37,161,181,"[""Shenzhen""]",1,1,1,1y,flexible,with_parents,buddhism,"[""no_children""]","[""sporty"", ""chef""]",2025-07-08 11:04:02,2025-07-08 11:04:02
1630,1630,dating,26,36,158,167,"[""Hangzhou"", ""Suzhou"", ""Chengdu""]",1,0,0,unknown,,,buddhism,"[""smoking"", ""no_children""]","[""chef"", ""family_oriented""]",2025-08-30 11:04:02,2025-08-30 11:04:02
1631,1631,marriage,27,33,162,169,"[""Shenzhen"", ""Guangzhou""]",0,0,0,2y,want,flexible,christian,"[""pet_reject"", ""heavy_drinking""]","[""sporty"", ""financially_prudent""]",2025-09-06 11:04:02,2025-09-06 11:04:02
1632,1632,dating,25,32,155,165,"[""Nanjing""]",1,1,1,unknown,unknown,flexible,christian,[],"[""family_oriented""]",2025-06-23 11:04:02,2025-06-23 11:04:02
1633,1633,dating,23,26,159,172,"[""Nanjing"", ""Hangzhou""]",1,1,1,2y,flexible,,taoism,[],"[""traveler""]",2025-08-13 11:04:02,2025-08-13 11:04:02
1634,1634,dating,22,32,164,181,"[""Suzhou"", ""Wuhan"", ""Shenzhen""]",0,1,0,unknown,unknown,independent,taoism,"[""pet_reject"", ""different_religion""]","[""financially_prudent""]",2025-07-24 11:04:02,2025-07-24 11:04:02
1635,1635,dating,26,32,164,176,"[""Beijing"", ""Tianjin"", ""Nanjing""]",1,1,1,2y,unknown,,taoism,[],"[""sporty"", ""financially_prudent"", ""reader""]",2025-07-23 11:04:02,2025-07-23 11:04:02
1636,1636,marriage,22,25,164,174,"[""Chengdu"", ""Hangzhou""]",1,1,1,unknown,unknown,independent,taoism,"[""pet_reject"", ""heavy_drinking""]",[],2025-07-20 11:04:02,2025-07-20 11:04:02
1637,1637,marriage,24,29,163,178,"[""Suzhou"", ""Shenzhen"", ""Xi'an""]",0,0,1,unknown,unknown,with_parents,islam,"[""heavy_drinking"", ""smoking""]","[""chef"", ""family_oriented"", ""reader""]",2025-08-06 11:04:02,2025-08-06 11:04:02
1638,1638,dating,27,32,152,159,"[""Wuhan"", ""Guangzhou"", ""Chengdu""]",0,1,0,,,,taoism,"[""heavy_drinking"", ""different_religion""]","[""sporty"", ""reader""]",2025-06-15 11:04:02,2025-06-15 11:04:02
1639,1639,marriage,25,31,154,163,"[""Xi'an"", ""Shanghai""]",0,1,0,1y,want,flexible,taoism,"[""pet_reject""]","[""traveler"", ""sporty""]",2025-07-27 11:04:02,2025-07-27 11:04:02
1640,1640,marriage,26,31,165,185,"[""Shanghai"", ""Shenzhen""]",1,1,1,flexible,want,independent,islam,"[""heavy_drinking""]",[],2025-07-19 11:04:02,2025-07-19 11:04:02
1641,1641,marriage,24,27,165,173,"[""Tianjin""]",0,0,1,flexible,,,none,[],"[""family_oriented"", ""reader"", ""financially_prudent""]",2025-07-21 11:04:02,2025-07-21 11:04:02
1642,1642,dating,23,28,150,166,"[""Shenzhen"", ""Nanjing""]",1,1,1,2y,,independent,taoism,[],"[""sporty"", ""reader"", ""chef""]",2025-08-10 11:04:02,2025-08-10 11:04:02
1643,1643,dating,25,30,162,178,"[""Nanjing"", ""Hangzhou"", ""Suzhou""]",1,1,0,1y,flexible,flexible,christian,[],"[""family_oriented""]",2025-06-16 11:04:02,2025-06-16 11:04:02
1644,1644,dating,25,32,158,168,"[""Guangzhou""]",1,1,1,1y,want,with_parents,none,"[""no_children""]","[""reader"", ""sporty""]",2025-08-13 11:04:02,2025-08-13 11:04:02
1645,1645,marriage,28,35,153,172,"[""Tianjin""]",1,1,0,1y,unknown,flexible,,"[""pet_reject"", ""smoking""]","[""family_oriented"", ""financially_prudent"", ""reader""]",2025-06-19 11:04:02,2025-06-19 11:04:02
1646,1646,marriage,26,34,156,176,"[""Xi'an"", ""Hangzhou""]",1,1,1,flexible,flexible,with_parents,none,[],"[""chef""]",2025-08-24 11:04:02,2025-08-24 11:04:02
1647,1647,dating,22,25,160,177,"[""Shenzhen"", ""Tianjin""]",0,0,1,flexible,dont_want,independent,buddhism,"[""different_religion""]",[],2025-07-24 11:04:02,2025-07-24 11:04:02
1648,1648,marriage,24,34,158,163,"[""Chengdu"", ""Suzhou""]",0,1,1,unknown,want,flexible,islam,[],"[""financially_prudent"", ""family_oriented"", ""sporty""]",2025-07-14 11:04:02,2025-07-14 11:04:02
1649,1649,dating,28,32,161,178,"[""Wuhan""]",1,1,0,1y,dont_want,with_parents,taoism,[],"[""sporty"", ""financially_prudent"", ""traveler""]",2025-08-22 11:04:02,2025-08-22 11:04:02
1650,1650,marriage,23,30,160,180,"[""Wuhan"", ""Nanjing""]",0,0,0,2y,want,flexible,none,[],"[""traveler""]",2025-09-09 11:04:02,2025-09-09 11:04:02
1651,1651,marriage,23,30,165,184,"[""Xi'an"", ""Chengdu""]",1,1,1,unknown,dont_want,independent,christian,[],[],2025-06-19 11:04:02,2025-06-19 11:04:02
1652,1652,marriage,25,31,153,172,"[""Suzhou"", ""Beijing"", ""Guangzhou""]",1,0,1,unknown,flexible,independent,christian,"[""pet_reject"", ""different_religion""]",[],2025-08-06 11:04:02,2025-08-06 11:04:02
1653,1653,dating,23,27,162,175,"[""Beijing""]",1,0,1,,unknown,,islam,[],[],2025-07-01 11:04:02,2025-07-01 11:04:02
1654,1654,dating,27,36,162,177,"[""Hangzhou"", ""Tianjin""]",0,1,1,unknown,,with_parents,islam,"[""no_children""]","[""financially_prudent"", ""chef""]",2025-07-11 11:04:02,2025-07-11 11:04:02
1655,1655,marriage,25,29,150,160,"[""Guangzhou"", ""Nanjing""]",1,1,0,2y,want,with_parents,none,"[""smoking""]","[""financially_prudent"", ""sporty""]",2025-07-18 11:04:02,2025-07-18 11:04:02
1656,1656,marriage,25,31,150,168,"[""Xi'an""]",1,1,1,unknown,,,christian,[],"[""reader"", ""traveler""]",2025-08-20 11:04:02,2025-08-20 11:04:02
1657,1657,dating,26,31,159,174,"[""Shenzhen"", ""Nanjing""]",1,0,1,,unknown,independent,taoism,"[""pet_reject"", ""different_religion""]","[""reader"", ""financially_prudent""]",2025-06-11 11:04:02,2025-06-11 11:04:02
1658,1658,marriage,24,28,163,178,"[""Shenzhen"", ""Chengdu""]",0,0,1,,unknown,flexible,none,"[""pet_reject"", ""heavy_drinking""]",[],2025-09-04 11:04:02,2025-09-04 11:04:02
1659,1659,dating,25,31,160,180,"[""Tianjin""]",0,1,1,2y,unknown,,none,[],"[""chef"", ""reader"", ""sporty""]",2025-08-08 11:04:02,2025-08-08 11:04:02
1660,1660,marriage,22,27,164,169,"[""Xi'an"", ""Hangzhou""]",1,1,1,flexible,unknown,flexible,none,"[""smoking""]","[""financially_prudent"", ""chef"", ""sporty""]",2025-08-01 11:04:02,2025-08-01 11:04:02
1661,1661,marriage,26,36,152,169,"[""Shanghai"", ""Nanjing"", ""Tianjin""]",0,1,0,flexible,flexible,independent,,"[""smoking"", ""pet_reject""]","[""chef"", ""reader""]",2025-06-12 11:04:02,2025-06-12 11:04:02
1662,1662,marriage,23,26,162,179,"[""Chengdu"", ""Hangzhou""]",0,1,1,1y,,,buddhism,"[""heavy_drinking""]",[],2025-06-14 11:04:02,2025-06-14 11:04:02
1663,1663,marriage,26,31,159,164,"[""Xi'an"", ""Hangzhou""]",1,1,0,unknown,,independent,buddhism,[],"[""chef"", ""reader""]",2025-09-07 11:04:02,2025-09-07 11:04:02
1664,1664,dating,28,31,155,164,"[""Xi'an""]",0,1,1,1y,dont_want,,christian,"[""no_children"", ""smoking""]","[""traveler"", ""family_oriented""]",2025-08-23 11:04:02,2025-08-23 11:04:02
1665,1665,dating,24,32,152,161,"[""Shenzhen"", ""Wuhan""]",1,1,0,2y,want,independent,,[],"[""traveler"", ""financially_prudent""]",2025-07-08 11:04:02,2025-07-08 11:04:02
1666,1666,dating,26,33,152,165,"[""Chengdu"", ""Xi'an""]",1,0,1,,flexible,with_parents,taoism,"[""smoking""]","[""financially_prudent""]",2025-06-26 11:04:02,2025-06-26 11:04:02
1667,1667,dating,25,28,163,174,"[""Guangzhou""]",1,0,0,flexible,unknown,independent,taoism,"[""smoking""]","[""reader"", ""financially_prudent"", ""family_oriented""]",2025-07-17 11:04:02,2025-07-17 11:04:02
1668,1668,dating,22,27,160,173,"[""Tianjin"", ""Hangzhou""]",1,1,1,unknown,want,flexible,christian,[],"[""traveler""]",2025-06-26 11:04:02,2025-06-26 11:04:02
1669,1669,marriage,27,32,156,165,"[""Xi'an"", ""Shanghai""]",1,1,0,flexible,flexible,,buddhism,"[""pet_reject"", ""heavy_drinking""]","[""traveler"", ""financially_prudent"", ""chef""]",2025-08-16 11:04:02,2025-08-16 11:04:02
1670,1670,dating,23,30,163,168,"[""Hangzhou""]",0,1,1,flexible,flexible,with_parents,,[],"[""traveler"", ""financially_prudent"", ""sporty""]",2025-08-25 11:04:02,2025-08-25 11:04:02
1671,1671,marriage,27,30,156,163,"[""Xi'an""]",1,1,1,1y,want,,buddhism,"[""no_children""]","[""traveler""]",2025-07-04 11:04:02,2025-07-04 11:04:02
1672,1672,marriage,27,30,158,178,"[""Tianjin"", ""Suzhou"", ""Chengdu""]",1,0,1,unknown,unknown,flexible,islam,"[""smoking""]","[""family_oriented"", ""reader""]",2025-06-29 11:04:02,2025-06-29 11:04:02
1673,1673,dating,22,30,154,172,"[""Hangzhou"", ""Shenzhen""]",1,1,1,flexible,want,with_parents,buddhism,"[""different_religion""]","[""traveler"", ""chef""]",2025-08-16 11:04:02,2025-08-16 11:04:02
1674,1674,dating,28,35,158,174,"[""Chengdu"", ""Xi'an""]",0,1,1,flexible,,,buddhism,"[""no_children""]",[],2025-07-21 11:04:02,2025-07-21 11:04:02
1675,1675,dating,26,29,155,161,"[""Xi'an"", ""Shanghai""]",1,1,1,2y,unknown,flexible,,"[""heavy_drinking"", ""different_religion""]","[""financially_prudent""]",2025-08-19 11:04:02,2025-08-19 11:04:02
1676,1676,dating,23,26,152,159,"[""Nanjing""]",0,0,0,1y,dont_want,,christian,"[""heavy_drinking""]","[""family_oriented""]",2025-08-02 11:04:02,2025-08-02 11:04:02
1677,1677,dating,24,29,163,180,"[""Guangzhou""]",0,1,1,2y,unknown,flexible,buddhism,"[""heavy_drinking""]","[""family_oriented"", ""traveler""]",2025-08-29 11:04:02,2025-08-29 11:04:02
1678,1678,dating,28,38,161,172,"[""Suzhou"", ""Wuhan"", ""Nanjing""]",1,1,0,1y,,,none,"[""heavy_drinking""]","[""financially_prudent"", ""sporty""]",2025-06-18 11:04:02,2025-06-18 11:04:02
1679,1679,marriage,25,32,161,176,"[""Shanghai""]",0,0,0,1y,want,with_parents,taoism,"[""pet_reject""]","[""sporty""]",2025-08-18 11:04:02,2025-08-18 11:04:02
1680,1680,marriage,26,36,154,171,"[""Beijing""]",1,1,0,1y,unknown,,,"[""no_children""]","[""sporty""]",2025-07-29 11:04:02,2025-07-29 11:04:02
1681,1681,dating,28,37,158,164,"[""Chengdu"", ""Wuhan""]",1,1,0,flexible,flexible,independent,islam,[],[],2025-07-07 11:04:02,2025-07-07 11:04:02
1682,1682,marriage,26,34,160,169,"[""Wuhan"", ""Chengdu"", ""Xi'an""]",0,1,1,unknown,flexible,,taoism,[],"[""financially_prudent""]",2025-07-26 11:04:02,2025-07-26 11:04:02
1683,1683,marriage,26,36,165,174,"[""Xi'an"", ""Nanjing"", ""Shenzhen""]",1,1,0,,want,with_parents,none,"[""pet_reject""]","[""financially_prudent""]",2025-08-28 11:04:02,2025-08-28 11:04:02
1684,1684,marriage,26,32,164,175,"[""Beijing"", ""Shanghai""]",1,1,1,flexible,,with_parents,islam,"[""different_religion"", ""heavy_drinking""]",[],2025-06-26 11:04:02,2025-06-26 11:04:02
1685,1685,dating,26,34,159,175,"[""Xi'an"", ""Nanjing"", ""Shanghai""]",1,0,0,unknown,,independent,,[],"[""financially_prudent"", ""chef"", ""sporty""]",2025-08-31 11:04:02,2025-08-31 11:04:02
1686,1686,marriage,22,27,165,179,"[""Shanghai"", ""Suzhou""]",1,1,1,1y,want,flexible,none,[],[],2025-06-15 11:04:02,2025-06-15 11:04:02
1687,1687,dating,24,34,162,182,"[""Beijing""]",1,1,1,flexible,,,buddhism,"[""no_children"", ""heavy_drinking""]",[],2025-08-16 11:04:02,2025-08-16 11:04:02
1688,1688,dating,27,36,160,173,"[""Xi'an""]",1,1,0,flexible,want,independent,taoism,"[""different_religion"", ""heavy_drinking""]","[""chef""]",2025-08-30 11:04:02,2025-08-30 11:04:02
1689,1689,marriage,28,31,165,183,"[""Wuhan"", ""Beijing""]",0,0,1,flexible,dont_want,with_parents,buddhism,"[""pet_reject"", ""heavy_drinking""]","[""traveler"", ""family_oriented""]",2025-08-23 11:04:02,2025-08-23 11:04:02
1690,1690,dating,27,35,158,167,"[""Beijing"", ""Wuhan""]",1,1,1,,want,,taoism,"[""different_religion"", ""heavy_drinking""]","[""financially_prudent"", ""sporty""]",2025-06-30 11:04:02,2025-06-30 11:04:02
1691,1691,marriage,26,35,151,158,"[""Xi'an"", ""Beijing""]",1,1,0,unknown,unknown,,taoism,"[""different_religion"", ""pet_reject""]","[""traveler"", ""sporty"", ""family_oriented""]",2025-07-19 11:04:02,2025-07-19 11:04:02
1692,1692,dating,26,34,157,177,"[""Chengdu"", ""Nanjing""]",0,1,1,2y,dont_want,,,"[""no_children"", ""heavy_drinking""]","[""financially_prudent"", ""traveler"", ""chef""]",2025-06-16 11:04:02,2025-06-16 11:04:02
1693,1693,marriage,27,30,153,160,"[""Suzhou"", ""Xi'an""]",0,1,0,1y,flexible,with_parents,none,"[""different_religion"", ""smoking""]","[""financially_prudent"", ""chef""]",2025-07-09 11:04:02,2025-07-09 11:04:02
1694,1694,dating,23,27,163,180,"[""Shanghai""]",0,0,1,1y,want,,christian,"[""smoking""]","[""reader"", ""traveler""]",2025-07-08 11:04:02,2025-07-08 11:04:02
1695,1695,marriage,22,32,156,171,"[""Shanghai"", ""Xi'an""]",1,0,1,unknown,dont_want,independent,none,[],"[""sporty""]",2025-08-28 11:04:02,2025-08-28 11:04:02
1696,1696,marriage,22,29,156,171,"[""Tianjin"", ""Shenzhen""]",0,0,1,1y,want,independent,taoism,[],[],2025-06-26 11:04:02,2025-06-26 11:04:02
1697,1697,marriage,28,38,159,179,"[""Hangzhou""]",1,0,1,2y,flexible,flexible,christian,[],"[""reader"", ""traveler"", ""financially_prudent""]",2025-08-13 11:04:02,2025-08-13 11:04:02
1698,1698,marriage,24,34,153,164,"[""Chengdu""]",0,0,0,flexible,unknown,independent,christian,[],"[""financially_prudent""]",2025-07-02 11:04:02,2025-07-02 11:04:02
1699,1699,marriage,28,32,165,179,"[""Beijing"", ""Shanghai""]",0,1,0,,dont_want,with_parents,islam,[],[],2025-08-20 11:04:02,2025-08-20 11:04:02
1700,1700,marriage,23,27,150,170,"[""Xi'an"", ""Hangzhou""]",0,0,1,1y,,with_parents,taoism,"[""pet_reject"", ""smoking""]","[""financially_prudent""]",2025-09-08 11:04:02,2025-09-08 11:04:02
1701,1701,dating,26,31,158,165,"[""Shanghai"", ""Shenzhen""]",0,1,1,2y,unknown,flexible,,[],"[""traveler"", ""sporty"", ""reader""]",2025-07-22 11:04:02,2025-07-22 11:04:02
1702,1702,marriage,26,32,161,170,"[""Guangzhou"", ""Nanjing""]",0,1,1,2y,flexible,with_parents,christian,[],"[""reader"", ""chef"", ""financially_prudent""]",2025-08-31 11:04:02,2025-08-31 11:04:02
1703,1703,dating,26,32,155,173,"[""Hangzhou""]",1,0,1,2y,unknown,flexible,islam,"[""different_religion"", ""smoking""]","[""reader""]",2025-06-19 11:04:02,2025-06-19 11:04:02
1704,1704,dating,25,32,152,163,"[""Suzhou"", ""Shanghai"", ""Chengdu""]",0,1,0,1y,unknown,flexible,buddhism,[],"[""chef"", ""family_oriented""]",2025-06-30 11:04:02,2025-06-30 11:04:02
1705,1705,dating,27,34,152,169,"[""Wuhan"", ""Nanjing""]",1,1,0,flexible,unknown,,buddhism,"[""smoking""]",[],2025-07-29 11:04:02,2025-07-29 11:04:02
1706,1706,marriage,27,37,162,182,"[""Shenzhen"", ""Nanjing""]",1,1,0,,,with_parents,taoism,"[""heavy_drinking"", ""no_children""]","[""sporty"", ""traveler""]",2025-09-07 11:04:02,2025-09-07 11:04:02
1707,1707,marriage,23,32,153,167,"[""Shenzhen"", ""Xi'an""]",0,1,0,unknown,unknown,with_parents,taoism,"[""heavy_drinking"", ""different_religion""]","[""financially_prudent"", ""reader"", ""traveler""]",2025-06-18 11:04:02,2025-06-18 11:04:02
1708,1708,dating,26,35,162,173,"[""Shanghai"", ""Hangzhou"", ""Guangzhou""]",0,1,1,flexible,flexible,with_parents,christian,"[""heavy_drinking""]",[],2025-07-05 11:04:02,2025-07-05 11:04:02
1709,1709,dating,24,34,165,183,"[""Tianjin""]",1,1,1,unknown,unknown,,islam,[],[],2025-06-11 11:04:02,2025-06-11 11:04:02
1710,1710,marriage,23,30,165,173,"[""Tianjin"", ""Shanghai""]",0,1,1,,flexible,flexible,christian,[],"[""sporty"", ""family_oriented"", ""reader""]",2025-07-27 11:04:02,2025-07-27 11:04:02
1711,1711,marriage,28,38,160,176,"[""Guangzhou"", ""Wuhan""]",0,1,1,,dont_want,with_parents,christian,[],[],2025-08-29 11:04:02,2025-08-29 11:04:02
1712,1712,dating,26,34,162,173,"[""Tianjin"", ""Suzhou"", ""Chengdu""]",0,0,1,1y,,flexible,taoism,"[""no_children"", ""smoking""]","[""sporty"", ""chef""]",2025-08-02 11:04:02,2025-08-02 11:04:02
1713,1713,marriage,25,32,151,162,"[""Shenzhen"", ""Guangzhou"", ""Nanjing""]",0,1,0,,dont_want,independent,,"[""no_children""]","[""chef"", ""financially_prudent""]",2025-06-19 11:04:02,2025-06-19 11:04:02
1714,1714,dating,22,25,153,166,"[""Hangzhou"", ""Nanjing""]",0,1,1,,unknown,,taoism,"[""heavy_drinking""]","[""sporty"", ""reader"", ""family_oriented""]",2025-08-23 11:04:02,2025-08-23 11:04:02
1715,1715,marriage,22,31,163,173,"[""Chengdu""]",1,1,1,,dont_want,,buddhism,[],[],2025-08-18 11:04:02,2025-08-18 11:04:02
1716,1716,dating,27,34,165,176,"[""Beijing"", ""Hangzhou""]",0,0,0,flexible,unknown,with_parents,christian,"[""heavy_drinking""]","[""chef"", ""reader""]",2025-07-17 11:04:02,2025-07-17 11:04:02
1717,1717,dating,28,37,164,174,"[""Tianjin"", ""Nanjing"", ""Wuhan""]",0,0,1,,,,none,"[""heavy_drinking"", ""no_children""]","[""financially_prudent"", ""reader""]",2025-06-18 11:04:02,2025-06-18 11:04:02
1718,1718,marriage,24,29,159,173,"[""Chengdu"", ""Beijing""]",1,1,0,flexible,flexible,flexible,islam,"[""different_religion"", ""smoking""]","[""reader""]",2025-07-09 11:04:02,2025-07-09 11:04:02
1719,1719,dating,23,26,157,175,"[""Suzhou"", ""Hangzhou""]",1,1,1,flexible,dont_want,independent,christian,"[""different_religion"", ""smoking""]","[""chef"", ""financially_prudent""]",2025-08-25 11:04:02,2025-08-25 11:04:02
1720,1720,marriage,24,34,159,178,"[""Suzhou"", ""Shenzhen""]",0,1,1,flexible,,with_parents,buddhism,"[""smoking"", ""heavy_drinking""]","[""family_oriented"", ""reader""]",2025-09-02 11:04:02,2025-09-02 11:04:02
1721,1721,dating,24,31,165,185,"[""Nanjing"", ""Guangzhou"", ""Wuhan""]",1,1,0,2y,,with_parents,taoism,[],"[""reader"", ""sporty""]",2025-07-19 11:04:02,2025-07-19 11:04:02
1722,1722,dating,22,30,159,171,"[""Xi'an"", ""Guangzhou""]",0,1,1,unknown,dont_want,with_parents,islam,"[""heavy_drinking"", ""no_children""]","[""sporty""]",2025-07-18 11:04:02,2025-07-18 11:04:02
1723,1723,marriage,27,34,150,162,"[""Guangzhou"", ""Shanghai""]",1,1,0,unknown,dont_want,with_parents,,"[""no_children"", ""smoking""]","[""chef"", ""financially_prudent""]",2025-06-28 11:04:02,2025-06-28 11:04:02
