id,user_id,relationship_goal,preferred_age_min,preferred_age_max,preferred_height_min,preferred_height_max,preferred_cities,accept_long_distance,accept_divorce,accept_children,marriage_timeline,child_plan,family_view,religion,must_not_accept,bonus_points,created_at,updated_at
1468,1468,dating,23,29,165,172,"[""Hangzhou"", ""Xi'an"", ""Nanjing""]",1,1,0,1y,want,with_parents,none,"[""different_religion""]","[""sporty"", ""traveler"", ""chef""]",2025-07-09 09:27:13,2025-07-09 09:27:13
1469,1469,marriage,27,30,164,169,"[""Wuhan"", ""Nanjing"", ""Beijing""]",1,1,1,,unknown,independent,buddhism,[],[],2025-08-02 09:27:13,2025-08-02 09:27:13
1470,1470,dating,24,28,158,177,"[""Shenzhen"", ""Suzhou"", ""Beijing""]",1,1,0,unknown,unknown,,taoism,"[""no_children""]","[""reader"", ""financially_prudent"", ""chef""]",2025-08-04 09:27:13,2025-08-04 09:27:13
1471,1471,dating,27,34,153,160,"[""Tianjin"", ""Shenzhen""]",0,1,1,1y,unknown,with_parents,buddhism,"[""smoking""]","[""family_oriented"", ""traveler""]",2025-07-20 09:27:13,2025-07-20 09:27:13
1472,1472,marriage,24,34,163,169,"[""Nanjing"", ""Tianjin"", ""Xi'an""]",0,0,1,1y,unknown,flexible,christian,"[""heavy_drinking""]","[""reader""]",2025-09-03 09:27:13,2025-09-03 09:27:13
1473,1473,dating,28,36,157,172,"[""Shanghai""]",0,1,1,1y,,with_parents,taoism,"[""no_children"", ""different_religion""]","[""sporty"", ""chef""]",2025-07-20 09:27:13,2025-07-20 09:27:13
1474,1474,marriage,24,29,160,178,"[""Wuhan"", ""Beijing"", ""Shanghai""]",1,0,0,2y,flexible,,,"[""smoking""]",[],2025-06-18 09:27:13,2025-06-18 09:27:13
1475,1475,dating,28,34,150,167,"[""Shanghai"", ""Hangzhou"", ""Chengdu""]",1,1,1,unknown,flexible,,none,"[""different_religion"", ""smoking""]","[""sporty""]",2025-06-27 09:27:13,2025-06-27 09:27:13
1476,1476,dating,28,36,158,173,"[""Beijing"", ""Wuhan""]",1,0,0,unknown,unknown,,buddhism,[],"[""reader"", ""chef""]",2025-09-12 09:27:13,2025-09-12 09:27:13
1477,1477,dating,22,25,159,175,"[""Guangzhou"", ""Beijing"", ""Xi'an""]",0,1,1,unknown,flexible,independent,,[],"[""financially_prudent"", ""chef""]",2025-07-11 09:27:13,2025-07-11 09:27:13
1478,1478,dating,27,31,165,179,"[""Wuhan""]",0,1,1,1y,unknown,,none,"[""smoking"", ""no_children""]","[""reader"", ""traveler""]",2025-09-01 09:27:13,2025-09-01 09:27:13
1479,1479,dating,25,28,154,169,"[""Nanjing"", ""Shenzhen""]",0,1,1,,flexible,,none,[],"[""sporty""]",2025-08-31 09:27:13,2025-08-31 09:27:13
1480,1480,marriage,28,37,156,161,"[""Beijing"", ""Suzhou"", ""Tianjin""]",1,1,1,2y,flexible,flexible,christian,[],"[""traveler""]",2025-07-09 09:27:13,2025-07-09 09:27:13
1481,1481,marriage,24,28,159,167,"[""Shanghai"", ""Tianjin""]",1,1,1,flexible,,flexible,none,[],"[""family_oriented""]",2025-08-06 09:27:13,2025-08-06 09:27:13
1482,1482,marriage,27,33,153,158,"[""Chengdu""]",1,1,1,flexible,dont_want,independent,,"[""different_religion"", ""pet_reject""]",[],2025-07-04 09:27:13,2025-07-04 09:27:13
1483,1483,dating,28,34,151,169,"[""Hangzhou"", ""Nanjing"", ""Shanghai""]",0,1,1,1y,want,with_parents,islam,[],[],2025-06-25 09:27:13,2025-06-25 09:27:13
1484,1484,dating,24,32,164,181,"[""Guangzhou"", ""Tianjin"", ""Wuhan""]",1,0,0,2y,flexible,,christian,"[""heavy_drinking"", ""smoking""]","[""chef"", ""financially_prudent"", ""traveler""]",2025-09-03 09:27:13,2025-09-03 09:27:13
1485,1485,dating,25,28,151,170,"[""Beijing"", ""Nanjing""]",0,1,0,1y,dont_want,,,"[""smoking"", ""heavy_drinking""]","[""sporty""]",2025-08-21 09:27:13,2025-08-21 09:27:13
1486,1486,dating,26,29,165,177,"[""Guangzhou"", ""Shanghai"", ""Xi'an""]",1,0,1,2y,,flexible,taoism,[],"[""financially_prudent"", ""chef""]",2025-06-20 09:27:13,2025-06-20 09:27:13
1487,1487,marriage,25,28,151,158,"[""Shenzhen"", ""Xi'an"", ""Suzhou""]",1,1,1,,unknown,,none,"[""heavy_drinking"", ""smoking""]",[],2025-08-17 09:27:13,2025-08-17 09:27:13
1488,1488,dating,25,32,152,164,"[""Shenzhen"", ""Hangzhou"", ""Guangzhou""]",1,1,0,2y,,,buddhism,"[""no_children"", ""pet_reject""]","[""sporty""]",2025-07-25 09:27:13,2025-07-25 09:27:13
1489,1489,dating,25,35,156,167,"[""Wuhan""]",1,1,1,unknown,dont_want,with_parents,christian,[],[],2025-07-28 09:27:13,2025-07-28 09:27:13
1490,1490,marriage,22,32,163,170,"[""Chengdu""]",1,1,1,2y,flexible,independent,taoism,"[""smoking"", ""different_religion""]","[""chef""]",2025-09-10 09:27:13,2025-09-10 09:27:13
1491,1491,marriage,25,32,151,169,"[""Wuhan"", ""Beijing""]",1,1,0,unknown,dont_want,flexible,,[],"[""financially_prudent"", ""reader""]",2025-07-30 09:27:13,2025-07-30 09:27:13
1492,1492,marriage,23,26,159,176,"[""Shenzhen"", ""Chengdu"", ""Nanjing""]",1,1,1,2y,flexible,independent,taoism,[],"[""family_oriented"", ""traveler""]",2025-07-01 09:27:13,2025-07-01 09:27:13
1493,1493,dating,22,30,161,180,"[""Beijing""]",1,1,1,,unknown,independent,taoism,"[""pet_reject""]",[],2025-08-14 09:27:13,2025-08-14 09:27:13
1494,1494,marriage,26,30,164,173,"[""Hangzhou""]",0,1,1,2y,,independent,christian,"[""pet_reject"", ""heavy_drinking""]","[""sporty"", ""family_oriented"", ""financially_prudent""]",2025-07-08 09:27:13,2025-07-08 09:27:13
1495,1495,dating,23,33,153,159,"[""Nanjing"", ""Hangzhou""]",1,1,0,,,,islam,"[""smoking"", ""different_religion""]","[""family_oriented"", ""sporty"", ""financially_prudent""]",2025-07-01 09:27:13,2025-07-01 09:27:13
1496,1496,dating,23,31,163,169,"[""Nanjing""]",1,1,1,flexible,want,flexible,christian,[],"[""financially_prudent"", ""family_oriented"", ""chef""]",2025-08-23 09:27:13,2025-08-23 09:27:13
1497,1497,marriage,26,34,162,180,"[""Guangzhou"", ""Wuhan"", ""Beijing""]",0,1,1,,dont_want,,christian,"[""no_children"", ""heavy_drinking""]",[],2025-07-16 09:27:13,2025-07-16 09:27:13
1498,1498,marriage,27,37,152,157,"[""Xi'an"", ""Suzhou""]",0,1,1,flexible,want,flexible,christian,[],"[""family_oriented""]",2025-06-26 09:27:13,2025-06-26 09:27:13
1499,1499,dating,22,26,162,173,"[""Xi'an"", ""Shanghai""]",1,0,1,flexible,want,with_parents,taoism,"[""different_religion""]","[""chef""]",2025-06-26 09:27:13,2025-06-26 09:27:13
1500,1500,dating,24,29,154,159,"[""Hangzhou"", ""Nanjing"", ""Wuhan""]",0,1,0,flexible,want,independent,islam,[],"[""family_oriented"", ""sporty"", ""reader""]",2025-07-29 09:27:13,2025-07-29 09:27:13
1501,1501,marriage,24,28,157,176,"[""Guangzhou"", ""Xi'an"", ""Tianjin""]",0,1,1,2y,want,,taoism,"[""pet_reject""]","[""family_oriented"", ""financially_prudent""]",2025-06-23 09:27:13,2025-06-23 09:27:13
1502,1502,dating,24,31,165,174,"[""Xi'an""]",1,1,0,2y,unknown,independent,taoism,"[""pet_reject""]",[],2025-09-13 09:27:13,2025-09-13 09:27:13
1503,1503,marriage,28,32,160,180,"[""Suzhou""]",0,1,1,2y,flexible,,buddhism,"[""pet_reject"", ""heavy_drinking""]","[""sporty"", ""family_oriented"", ""financially_prudent""]",2025-09-10 09:27:13,2025-09-10 09:27:13
1504,1504,dating,23,32,153,167,"[""Tianjin"", ""Hangzhou"", ""Nanjing""]",0,0,0,2y,want,independent,buddhism,"[""pet_reject""]","[""reader"", ""financially_prudent"", ""traveler""]",2025-08-01 09:27:13,2025-08-01 09:27:13
1505,1505,marriage,25,30,164,174,"[""Chengdu"", ""Xi'an""]",1,1,1,unknown,unknown,with_parents,christian,[],"[""reader"", ""traveler"", ""financially_prudent""]",2025-07-28 09:27:13,2025-07-28 09:27:13
1506,1506,dating,26,34,150,163,"[""Wuhan""]",1,1,1,1y,dont_want,,,[],"[""family_oriented""]",2025-06-18 09:27:13,2025-06-18 09:27:13
1507,1507,marriage,25,34,162,182,"[""Chengdu""]",0,1,1,1y,unknown,,none,[],[],2025-08-31 09:27:13,2025-08-31 09:27:13
1508,1508,marriage,28,35,159,168,"[""Shanghai"", ""Tianjin"", ""Beijing""]",1,1,0,,dont_want,independent,taoism,[],"[""reader""]",2025-08-07 09:27:13,2025-08-07 09:27:13
1509,1509,marriage,22,26,159,172,"[""Tianjin"", ""Suzhou"", ""Nanjing""]",1,1,0,2y,flexible,independent,buddhism,"[""smoking"", ""no_children""]","[""sporty"", ""chef""]",2025-07-17 09:27:13,2025-07-17 09:27:13
1510,1510,marriage,27,37,159,167,"[""Suzhou"", ""Xi'an""]",0,1,0,1y,,independent,islam,[],"[""traveler"", ""financially_prudent"", ""sporty""]",2025-07-13 09:27:13,2025-07-13 09:27:13
1511,1511,dating,22,27,150,168,"[""Wuhan""]",1,0,1,2y,want,flexible,,[],"[""chef"", ""sporty"", ""family_oriented""]",2025-08-05 09:27:13,2025-08-05 09:27:13
1512,1512,marriage,27,37,152,158,"[""Guangzhou"", ""Xi'an""]",1,1,0,unknown,flexible,independent,,"[""no_children"", ""pet_reject""]","[""family_oriented""]",2025-07-26 09:27:13,2025-07-26 09:27:13
1513,1513,marriage,23,30,150,165,"[""Chengdu""]",1,0,0,unknown,flexible,flexible,islam,"[""different_religion""]","[""financially_prudent"", ""family_oriented"", ""sporty""]",2025-06-22 09:27:13,2025-06-22 09:27:13
1514,1514,dating,26,32,159,167,"[""Shenzhen""]",1,1,1,flexible,flexible,,,"[""heavy_drinking"", ""smoking""]","[""financially_prudent"", ""traveler"", ""sporty""]",2025-08-19 09:27:13,2025-08-19 09:27:13
1515,1515,marriage,24,27,157,173,"[""Shanghai"", ""Shenzhen""]",0,0,1,2y,flexible,independent,taoism,"[""pet_reject""]",[],2025-07-02 09:27:13,2025-07-02 09:27:13
1516,1516,marriage,25,32,165,172,"[""Chengdu""]",1,0,1,unknown,want,with_parents,islam,"[""no_children""]","[""traveler"", ""sporty"", ""family_oriented""]",2025-08-17 09:27:13,2025-08-17 09:27:13
1517,1517,dating,27,30,160,170,"[""Xi'an"", ""Shenzhen""]",0,0,1,unknown,dont_want,flexible,islam,[],"[""traveler"", ""sporty""]",2025-06-25 09:27:13,2025-06-25 09:27:13
1518,1518,marriage,26,32,158,175,"[""Hangzhou""]",1,1,0,unknown,unknown,independent,buddhism,[],"[""family_oriented"", ""chef"", ""sporty""]",2025-07-10 09:27:13,2025-07-10 09:27:13
1519,1519,dating,27,37,150,170,"[""Wuhan"", ""Shanghai""]",0,1,0,,flexible,,islam,"[""smoking""]",[],2025-06-26 09:27:13,2025-06-26 09:27:13
1520,1520,marriage,26,34,162,175,"[""Shanghai""]",0,1,0,unknown,unknown,with_parents,none,"[""no_children""]",[],2025-07-19 09:27:13,2025-07-19 09:27:13
1521,1521,marriage,27,33,150,155,"[""Hangzhou"", ""Shenzhen""]",1,0,1,unknown,,with_parents,christian,"[""no_children""]","[""chef"", ""financially_prudent"", ""sporty""]",2025-08-14 09:27:13,2025-08-14 09:27:13
1522,1522,dating,28,35,152,172,"[""Shenzhen"", ""Tianjin"", ""Suzhou""]",1,1,1,unknown,flexible,flexible,,[],"[""traveler"", ""reader""]",2025-09-14 09:27:13,2025-09-14 09:27:13
1523,1523,marriage,28,36,152,171,"[""Tianjin""]",1,1,0,unknown,want,independent,taoism,"[""smoking"", ""pet_reject""]","[""financially_prudent"", ""reader"", ""traveler""]",2025-07-24 09:27:13,2025-07-24 09:27:13
1524,1524,dating,24,34,155,175,"[""Beijing"", ""Wuhan""]",0,0,1,1y,unknown,independent,none,"[""smoking""]","[""reader"", ""financially_prudent""]",2025-08-05 09:27:13,2025-08-05 09:27:13
1525,1525,marriage,25,30,151,164,"[""Chengdu""]",1,0,0,unknown,flexible,independent,christian,[],[],2025-07-17 09:27:13,2025-07-17 09:27:13
1526,1526,dating,23,28,152,170,"[""Shanghai"", ""Hangzhou""]",0,1,0,flexible,want,independent,christian,"[""smoking""]",[],2025-08-13 09:27:13,2025-08-13 09:27:13
1527,1527,marriage,22,27,152,160,"[""Guangzhou"", ""Hangzhou"", ""Beijing""]",0,1,0,1y,flexible,independent,buddhism,[],"[""sporty"", ""reader"", ""traveler""]",2025-09-07 09:27:13,2025-09-07 09:27:13
1528,1528,dating,25,30,152,163,"[""Guangzhou""]",0,1,1,,dont_want,with_parents,islam,"[""smoking""]",[],2025-06-17 09:27:13,2025-06-17 09:27:13
1529,1529,dating,24,34,164,174,"[""Beijing"", ""Chengdu"", ""Xi'an""]",0,1,1,flexible,flexible,independent,taoism,"[""heavy_drinking"", ""no_children""]","[""financially_prudent"", ""family_oriented""]",2025-07-25 09:27:13,2025-07-25 09:27:13
1530,1530,marriage,22,25,163,172,"[""Hangzhou""]",0,1,1,1y,,independent,taoism,"[""no_children""]","[""family_oriented"", ""traveler"", ""financially_prudent""]",2025-08-06 09:27:13,2025-08-06 09:27:13
1531,1531,dating,26,35,153,162,"[""Shenzhen"", ""Chengdu""]",0,0,0,unknown,dont_want,with_parents,,"[""no_children"", ""pet_reject""]","[""chef""]",2025-07-27 09:27:13,2025-07-27 09:27:13
1532,1532,dating,24,27,155,164,"[""Suzhou""]",1,0,0,unknown,unknown,flexible,christian,"[""smoking"", ""pet_reject""]","[""family_oriented"", ""traveler"", ""financially_prudent""]",2025-06-16 09:27:13,2025-06-16 09:27:13
1533,1533,marriage,27,36,151,156,"[""Guangzhou"", ""Wuhan"", ""Nanjing""]",0,1,1,,unknown,independent,buddhism,[],"[""traveler"", ""financially_prudent"", ""chef""]",2025-08-19 09:27:13,2025-08-19 09:27:13
1534,1534,marriage,28,33,151,164,"[""Beijing""]",1,1,1,flexible,want,flexible,buddhism,"[""pet_reject"", ""different_religion""]","[""financially_prudent""]",2025-08-19 09:27:13,2025-08-19 09:27:13
1535,1535,marriage,24,30,155,162,"[""Xi'an"", ""Shanghai"", ""Chengdu""]",1,1,0,2y,flexible,with_parents,none,"[""smoking"", ""heavy_drinking""]","[""financially_prudent"", ""sporty""]",2025-08-01 09:27:13,2025-08-01 09:27:13
1536,1536,dating,28,35,162,171,"[""Nanjing"", ""Chengdu"", ""Shenzhen""]",0,1,1,2y,unknown,with_parents,,"[""smoking""]",[],2025-07-16 09:27:13,2025-07-16 09:27:13
1537,1537,marriage,23,26,151,160,"[""Shanghai""]",0,0,1,1y,dont_want,flexible,taoism,[],"[""financially_prudent"", ""chef""]",2025-06-16 09:27:13,2025-06-16 09:27:13
1538,1538,dating,25,28,154,171,"[""Guangzhou""]",1,1,1,flexible,flexible,,buddhism,[],"[""chef""]",2025-06-30 09:27:13,2025-06-30 09:27:13
1539,1539,dating,28,34,158,173,"[""Wuhan"", ""Chengdu""]",1,1,0,flexible,unknown,independent,christian,"[""pet_reject"", ""smoking""]",[],2025-08-06 09:27:13,2025-08-06 09:27:13
1540,1540,marriage,26,36,162,171,"[""Hangzhou"", ""Xi'an""]",0,1,1,flexible,flexible,independent,christian,[],"[""chef"", ""traveler""]",2025-07-23 09:27:13,2025-07-23 09:27:13
1541,1541,dating,27,33,151,162,"[""Nanjing""]",1,1,1,,want,flexible,buddhism,[],"[""traveler""]",2025-07-14 09:27:13,2025-07-14 09:27:13
1542,1542,marriage,25,31,159,175,"[""Xi'an""]",1,0,0,2y,unknown,,none,"[""smoking"", ""heavy_drinking""]",[],2025-06-30 09:27:13,2025-06-30 09:27:13
1543,1543,dating,26,30,151,166,"[""Shenzhen"", ""Suzhou"", ""Beijing""]",0,1,1,,flexible,flexible,taoism,[],"[""family_oriented""]",2025-06-26 09:27:13,2025-06-26 09:27:13
1544,1544,marriage,26,32,151,169,"[""Beijing"", ""Xi'an"", ""Chengdu""]",1,1,0,,want,with_parents,none,"[""no_children"", ""smoking""]",[],2025-08-20 09:27:13,2025-08-20 09:27:13
1545,1545,marriage,27,35,161,175,"[""Tianjin"", ""Shanghai"", ""Nanjing""]",1,0,1,2y,flexible,flexible,none,"[""smoking""]","[""reader"", ""traveler"", ""family_oriented""]",2025-06-30 09:27:13,2025-06-30 09:27:13
1546,1546,dating,25,35,150,165,"[""Guangzhou"", ""Hangzhou""]",0,0,1,,want,flexible,christian,"[""heavy_drinking""]",[],2025-09-04 09:27:13,2025-09-04 09:27:13
1547,1547,marriage,28,35,157,175,"[""Guangzhou"", ""Hangzhou""]",1,1,1,1y,want,independent,islam,"[""heavy_drinking""]",[],2025-07-04 09:27:13,2025-07-04 09:27:13
1548,1548,dating,26,34,151,171,"[""Nanjing"", ""Guangzhou"", ""Suzhou""]",1,1,0,unknown,,flexible,,"[""pet_reject"", ""no_children""]",[],2025-06-21 09:27:13,2025-06-21 09:27:13
1549,1549,marriage,26,35,152,162,"[""Suzhou"", ""Beijing""]",1,0,1,flexible,unknown,independent,taoism,"[""no_children""]","[""financially_prudent"", ""chef"", ""sporty""]",2025-09-05 09:27:13,2025-09-05 09:27:13
1550,1550,marriage,26,31,156,171,"[""Tianjin"", ""Guangzhou"", ""Beijing""]",1,0,0,,dont_want,flexible,islam,[],"[""traveler"", ""sporty""]",2025-06-29 09:27:13,2025-06-29 09:27:13
1551,1551,marriage,23,31,159,169,"[""Shenzhen"", ""Wuhan"", ""Hangzhou""]",0,0,1,2y,unknown,with_parents,islam,[],"[""family_oriented""]",2025-08-25 09:27:13,2025-08-25 09:27:13
1552,1552,marriage,23,29,150,157,"[""Shanghai"", ""Guangzhou""]",0,0,1,1y,flexible,independent,islam,[],[],2025-07-27 09:27:13,2025-07-27 09:27:13
1553,1553,dating,22,30,165,171,"[""Hangzhou"", ""Nanjing""]",0,0,1,,want,flexible,taoism,"[""different_religion""]",[],2025-09-09 09:27:13,2025-09-09 09:27:13
1554,1554,marriage,23,33,163,183,"[""Chengdu"", ""Guangzhou""]",1,0,0,,want,independent,buddhism,"[""heavy_drinking""]",[],2025-07-08 09:27:13,2025-07-08 09:27:13
1555,1555,dating,27,36,157,170,"[""Wuhan"", ""Shanghai"", ""Nanjing""]",0,1,1,unknown,want,,christian,"[""pet_reject"", ""no_children""]","[""sporty""]",2025-08-18 09:27:13,2025-08-18 09:27:13
1556,1556,marriage,23,27,165,178,"[""Shanghai"", ""Wuhan"", ""Nanjing""]",1,1,0,1y,,independent,christian,[],"[""financially_prudent"", ""chef""]",2025-08-13 09:27:13,2025-08-13 09:27:13
1557,1557,marriage,22,26,160,179,"[""Hangzhou"", ""Chengdu"", ""Shanghai""]",1,1,1,2y,want,independent,none,"[""heavy_drinking""]","[""sporty""]",2025-09-03 09:27:13,2025-09-03 09:27:13
1558,1558,marriage,27,37,156,166,"[""Suzhou"", ""Xi'an""]",0,0,1,unknown,want,with_parents,christian,"[""pet_reject""]","[""financially_prudent"", ""family_oriented""]",2025-09-01 09:27:13,2025-09-01 09:27:13
1559,1559,marriage,28,35,158,173,"[""Hangzhou""]",1,0,1,1y,flexible,,christian,"[""pet_reject""]","[""chef""]",2025-07-15 09:27:13,2025-07-15 09:27:13
1560,1560,marriage,25,34,160,173,"[""Chengdu"", ""Shenzhen""]",1,1,0,unknown,flexible,independent,,"[""different_religion"", ""smoking""]",[],2025-07-21 09:27:13,2025-07-21 09:27:13
1561,1561,dating,22,31,158,163,"[""Suzhou"", ""Shanghai"", ""Tianjin""]",0,0,0,,flexible,flexible,islam,[],"[""traveler"", ""financially_prudent""]",2025-09-01 09:27:13,2025-09-01 09:27:13
1562,1562,dating,23,33,150,164,"[""Xi'an"", ""Shenzhen"", ""Hangzhou""]",1,0,1,flexible,,independent,christian,[],"[""reader""]",2025-08-19 09:27:13,2025-08-19 09:27:13
1563,1563,marriage,27,35,154,169,"[""Guangzhou"", ""Shanghai""]",0,1,0,,flexible,with_parents,taoism,"[""no_children"", ""heavy_drinking""]","[""reader"", ""traveler"", ""financially_prudent""]",2025-09-07 09:27:13,2025-09-07 09:27:13
1564,1564,dating,22,25,164,174,"[""Suzhou"", ""Beijing""]",1,1,1,,want,flexible,none,"[""heavy_drinking"", ""different_religion""]","[""chef"", ""financially_prudent"", ""traveler""]",2025-09-11 09:27:13,2025-09-11 09:27:13
1565,1565,marriage,22,32,161,169,"[""Suzhou"", ""Nanjing""]",1,1,1,1y,unknown,flexible,christian,"[""smoking""]","[""sporty"", ""chef"", ""reader""]",2025-06-27 09:27:13,2025-06-27 09:27:13
1566,1566,dating,28,33,164,173,"[""Tianjin"", ""Chengdu""]",0,1,1,,unknown,flexible,,"[""no_children""]",[],2025-09-06 09:27:13,2025-09-06 09:27:13
1567,1567,marriage,27,33,162,177,"[""Wuhan"", ""Beijing"", ""Nanjing""]",1,0,0,2y,want,independent,none,[],"[""sporty"", ""chef"", ""traveler""]",2025-07-10 09:27:13,2025-07-10 09:27:13
1568,1568,dating,26,31,163,176,"[""Tianjin"", ""Beijing"", ""Chengdu""]",1,1,0,flexible,want,with_parents,christian,[],"[""sporty""]",2025-07-11 09:27:13,2025-07-11 09:27:13
1569,1569,marriage,22,31,153,165,"[""Tianjin"", ""Beijing"", ""Wuhan""]",1,1,1,,want,,taoism,"[""smoking"", ""heavy_drinking""]","[""financially_prudent"", ""traveler"", ""reader""]",2025-08-18 09:27:13,2025-08-18 09:27:13
1570,1570,dating,23,27,157,165,"[""Guangzhou"", ""Shenzhen""]",1,1,1,unknown,,,,[],"[""financially_prudent"", ""traveler""]",2025-06-16 09:27:13,2025-06-16 09:27:13
1571,1571,marriage,22,27,155,172,"[""Hangzhou"", ""Wuhan"", ""Guangzhou""]",0,1,0,2y,flexible,,taoism,"[""smoking"", ""heavy_drinking""]","[""reader""]",2025-08-27 09:27:13,2025-08-27 09:27:13
1572,1572,marriage,24,30,151,171,"[""Tianjin""]",1,1,0,unknown,,independent,,"[""smoking""]","[""financially_prudent""]",2025-07-03 09:27:13,2025-07-03 09:27:13
1573,1573,marriage,28,31,158,165,"[""Hangzhou""]",1,0,1,2y,want,independent,,"[""smoking"", ""pet_reject""]","[""traveler""]",2025-08-05 09:27:13,2025-08-05 09:27:13
1574,1574,dating,26,31,153,158,"[""Shanghai""]",0,1,1,2y,unknown,with_parents,,"[""smoking""]","[""reader""]",2025-07-06 09:27:13,2025-07-06 09:27:13
1575,1575,marriage,22,32,153,167,"[""Xi'an"", ""Nanjing"", ""Beijing""]",0,1,0,unknown,dont_want,with_parents,buddhism,"[""different_religion""]","[""chef"", ""reader"", ""sporty""]",2025-07-22 09:27:13,2025-07-22 09:27:13
1576,1576,dating,24,27,163,182,"[""Hangzhou""]",0,1,1,unknown,dont_want,flexible,islam,"[""smoking"", ""pet_reject""]",[],2025-08-29 09:27:13,2025-08-29 09:27:13
1577,1577,dating,27,36,162,173,"[""Hangzhou""]",1,1,0,flexible,want,independent,none,"[""smoking""]",[],2025-07-20 09:27:13,2025-07-20 09:27:13
1578,1578,marriage,23,32,154,163,"[""Nanjing"", ""Hangzhou"", ""Beijing""]",0,1,0,1y,unknown,independent,buddhism,"[""no_children"", ""smoking""]","[""family_oriented""]",2025-07-27 09:27:13,2025-07-27 09:27:13
1579,1579,marriage,22,32,155,170,"[""Hangzhou"", ""Shanghai"", ""Xi'an""]",0,1,1,unknown,dont_want,with_parents,none,"[""no_children""]","[""reader""]",2025-08-22 09:27:13,2025-08-22 09:27:13
1580,1580,dating,28,35,153,165,"[""Chengdu""]",1,1,1,unknown,unknown,independent,christian,"[""smoking""]","[""chef"", ""traveler""]",2025-07-21 09:27:13,2025-07-21 09:27:13
1581,1581,marriage,27,35,164,169,"[""Nanjing"", ""Suzhou""]",1,1,1,1y,want,with_parents,islam,"[""different_religion"", ""pet_reject""]","[""chef""]",2025-06-19 09:27:13,2025-06-19 09:27:13
1582,1582,marriage,22,28,150,160,"[""Nanjing"", ""Shanghai"", ""Hangzhou""]",1,0,0,1y,flexible,,,"[""different_religion"", ""heavy_drinking""]","[""reader"", ""chef"", ""financially_prudent""]",2025-07-08 09:27:13,2025-07-08 09:27:13
1583,1583,marriage,26,35,155,168,"[""Suzhou"", ""Shenzhen"", ""Guangzhou""]",1,1,0,2y,unknown,with_parents,taoism,"[""different_religion"", ""no_children""]",[],2025-08-02 09:27:13,2025-08-02 09:27:13
1584,1584,dating,26,32,162,180,"[""Chengdu"", ""Nanjing"", ""Shanghai""]",1,1,1,unknown,unknown,with_parents,christian,"[""different_religion""]","[""traveler""]",2025-08-01 09:27:13,2025-08-01 09:27:13
1585,1585,dating,25,29,157,162,"[""Xi'an"", ""Shenzhen""]",1,0,1,1y,unknown,with_parents,,[],"[""sporty"", ""reader""]",2025-07-28 09:27:13,2025-07-28 09:27:13
1586,1586,dating,28,38,151,156,"[""Nanjing"", ""Xi'an"", ""Shanghai""]",1,1,1,,,,,"[""heavy_drinking"", ""different_religion""]","[""sporty"", ""traveler""]",2025-09-06 09:27:13,2025-09-06 09:27:13
1587,1587,marriage,28,36,150,161,"[""Shanghai"", ""Wuhan"", ""Shenzhen""]",0,1,0,1y,want,with_parents,islam,"[""pet_reject"", ""no_children""]","[""family_oriented"", ""traveler"", ""sporty""]",2025-07-02 09:27:13,2025-07-02 09:27:13
1588,1588,marriage,28,33,150,169,"[""Tianjin""]",1,0,0,flexible,want,independent,islam,[],[],2025-09-04 09:27:13,2025-09-04 09:27:13
1589,1589,dating,23,28,157,164,"[""Beijing"", ""Chengdu"", ""Xi'an""]",1,1,1,,flexible,independent,christian,[],[],2025-09-08 09:27:13,2025-09-08 09:27:13
1590,1590,marriage,22,31,152,171,"[""Hangzhou"", ""Chengdu""]",0,1,1,,dont_want,,,"[""heavy_drinking"", ""smoking""]",[],2025-06-26 09:27:13,2025-06-26 09:27:13
1591,1591,marriage,22,28,161,175,"[""Wuhan"", ""Shenzhen""]",1,1,0,flexible,dont_want,flexible,buddhism,"[""different_religion"", ""smoking""]",[],2025-06-27 09:27:13,2025-06-27 09:27:13
1592,1592,dating,26,36,156,168,"[""Shanghai"", ""Nanjing"", ""Chengdu""]",1,1,0,2y,flexible,independent,christian,"[""different_religion""]","[""chef"", ""family_oriented"", ""reader""]",2025-07-07 09:27:13,2025-07-07 09:27:13
1593,1593,marriage,24,28,162,178,"[""Suzhou"", ""Shanghai""]",1,1,0,1y,flexible,independent,none,"[""no_children"", ""smoking""]","[""sporty""]",2025-07-25 09:27:13,2025-07-25 09:27:13
1594,1594,dating,25,29,155,164,"[""Shenzhen"", ""Beijing"", ""Guangzhou""]",0,1,1,,flexible,independent,none,[],"[""financially_prudent"", ""traveler""]",2025-07-20 09:27:13,2025-07-20 09:27:13
1595,1595,dating,28,36,154,167,"[""Suzhou"", ""Shenzhen""]",1,1,1,1y,want,independent,taoism,[],[],2025-07-30 09:27:13,2025-07-30 09:27:13
1596,1596,dating,26,29,164,183,"[""Tianjin""]",1,1,0,unknown,dont_want,flexible,taoism,[],"[""sporty"", ""reader""]",2025-07-07 09:27:13,2025-07-07 09:27:13
1597,1597,dating,22,30,164,176,"[""Beijing"", ""Shenzhen""]",1,1,1,1y,flexible,,none,[],"[""chef""]",2025-06-19 09:27:13,2025-06-19 09:27:13
1598,1598,marriage,23,31,154,162,"[""Guangzhou"", ""Tianjin""]",0,1,1,1y,,,islam,"[""different_religion"", ""no_children""]","[""chef"", ""sporty""]",2025-07-10 09:27:13,2025-07-10 09:27:13
